Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
8R_S7_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0012658157770355759)	(4, 0.0016709344938317)	(5, 0.004489465067982669)	(6, 0.004692745278189977)	(7, 0.005034429035772473)	(8, 0.005415038791054241)	(9, 0.00563850285192043)	(10, 0.006318410278401042)	(15, 0.007501472267735204)	(20, 0.007901689192228455)	(25, 0.008208772062967154)	(30, 0.00854699573186527)	(35, 0.00861735086844766)	(40, 0.008666657132200068)	(45, 0.008711926625820704)	(50, 0.008998537305176822)	(55, 0.0107758695260532)	(60, 0.011526132089116198)	(65, 0.012115788869079238)	(70, 0.04112286567312911)	(75, 0.18137583045011835)	(80, 0.19824491614936418)	(85, 0.20143396455346746)	(90, 0.2040157673934621)	(95, 0.20703815485926783)	(100, 0.21419592498435466)	(105, 0.2330404329816576)	(110, 0.26984568465812825)	(115, 0.3298046964475731)	(120, 0.42501076664262294)	(125, 0.5607059296001129)	(130, 0.7360551505842129)	(135, 1.0132186344690806)	(140, 1.2507586244440503)
8R_S7_R2_001 - nextera_transposase_sequence	(1, 0.01257453896048325)	(2, 0.16062596695061693)	(3, 0.16072256109305585)	(4, 0.16072688620391132)	(5, 0.16073986153647776)	(6, 0.16073986153647776)	(7, 0.1607470700545702)	(8, 0.16075283686904418)	(9, 0.16075716197989964)	(10, 0.1608200202576659)	(15, 0.1613926649349307)	(20, 0.16218935035450915)	(25, 0.16489658140931257)	(30, 0.1730724826297781)	(35, 0.19744880741123313)	(40, 0.2384459565288298)	(45, 0.3079588498572944)	(50, 0.41169951713309044)	(55, 0.5573715574712657)	(60, 0.7623351008235242)	(65, 1.1291163233374444)	(70, 1.6832082934173656)	(75, 2.4926767222995103)	(80, 3.7500357542497382)	(85, 5.648336423961437)	(90, 8.594333781837717)	(95, 11.848725095723355)	(100, 15.910198530661807)	(105, 20.48084564106101)	(110, 26.03491108379435)	(115, 32.524165259371706)	(120, 38.57367042055533)	(125, 44.33172712172062)	(130, 49.885241833671685)	(135, 54.570279475976484)	(140, 57.30312845071761)
8R_S7_R2_001 - polyg	(1, 0.02942372914979393)	(2, 0.08120107290429925)	(3, 0.08214250536717423)	(4, 0.08241787075830612)	(5, 0.08346598928894947)	(6, 0.08382929860080934)	(7, 0.08430073568405608)	(8, 0.0849610359413252)	(9, 0.08579289892919482)	(10, 0.08807396239437214)	(15, 0.09025439494697875)	(20, 0.09144668383947127)	(25, 0.09258880144604026)	(30, 0.09391891720446055)	(35, 0.09543760779617956)	(40, 0.09624265509674523)	(45, 0.09691448898296229)	(50, 0.09763966590306354)	(55, 0.0985159333623827)	(60, 0.0992961833607103)	(65, 0.10012775800785625)	(70, 0.10131658681166437)	(75, 0.1521767187240854)	(80, 0.2827956432408667)	(85, 0.28891971187149507)	(90, 0.2920464786792795)	(95, 0.29433792241051)	(100, 0.2974165363174368)	(105, 0.30434680561152566)	(110, 0.32193847316435953)	(115, 0.3548989896310369)	(120, 0.4085848606357013)	(125, 0.49209064094452115)	(130, 0.6186520347974198)	(135, 0.7769421535453567)	(140, 0.9060343139301555)
90R_S87_R1_001 - nextera_transposase_sequence	(1, 0.0013518430165304763)	(2, 0.14615886959020144)	(3, 0.146381956984555)	(4, 0.14638362181585615)	(5, 0.1464069294540722)	(6, 0.14641358877927677)	(7, 0.14642357776708365)	(8, 0.14643190192358937)	(9, 0.14643356675489053)	(10, 0.14654477748580705)	(15, 0.1474717555542851)	(20, 0.14811038484140468)	(25, 0.1505773318634427)	(30, 0.1584393311999741)	(35, 0.18261101686131154)	(40, 0.21231793363269885)	(45, 0.2560820199784418)	(50, 0.3183520381014623)	(55, 0.4114860307501667)	(60, 0.5514244246667666)	(65, 0.7869334583244278)	(70, 1.1745408137222586)	(75, 1.745710137620616)	(80, 2.563936763980163)	(85, 3.775095875137386)	(90, 5.5211736075092945)	(95, 7.64562554088288)	(100, 10.588082345086697)	(105, 14.116347001853592)	(110, 18.37781734822807)	(115, 23.47947844031811)	(120, 28.53266563831147)	(125, 33.51700440377846)	(130, 38.255575445110125)	(135, 42.86168385099987)	(140, 45.62992771335787)
90R_S87_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0005210921972586688)	(4, 0.0007025588090835726)	(5, 0.0026870377200494933)	(6, 0.0028801581509824187)	(7, 0.0030283281367844044)	(8, 0.0032380968807287887)	(9, 0.0033629592283147317)	(10, 0.003744538562537374)	(15, 0.00468949680906779)	(20, 0.0052019318835605)	(25, 0.005654433031211957)	(30, 0.005979075134935409)	(35, 0.006386958803716156)	(40, 0.006619036287095896)	(45, 0.006754553555009174)	(50, 0.006801834763961717)	(55, 0.00687375547617122)	(60, 0.0070935132079224805)	(65, 0.007342239004313677)	(70, 0.03302259479074952)	(75, 0.15033792912233787)	(80, 0.15896874755373852)	(85, 0.1631844333745002)	(90, 0.16489654588459862)	(95, 0.16676481957074457)	(100, 0.17204533149171913)	(105, 0.18929498156915212)	(110, 0.21771365187971276)	(115, 0.25702464746115056)	(120, 0.3107624051657984)	(125, 0.3887437692439931)	(130, 0.5005301988244759)	(135, 0.6826664057987006)	(140, 0.8378063743260638)
90R_S87_R2_001 - nextera_transposase_sequence	(1, 0.0009506186729543127)	(2, 0.13266208223181158)	(3, 0.13283522468713074)	(4, 0.1328368895184319)	(5, 0.13285353783144335)	(6, 0.13286019715664793)	(7, 0.13287185097575596)	(8, 0.1328768454696594)	(9, 0.13287851030096054)	(10, 0.1329887221330964)	(15, 0.13391137164019146)	(20, 0.1345463382984485)	(25, 0.13686844499728684)	(30, 0.14402488882839262)	(35, 0.1664411763658018)	(40, 0.19368580764279436)	(45, 0.23484176927216205)	(50, 0.2938979970514506)	(55, 0.3846852434980596)	(60, 0.5228276174069834)	(65, 0.7564647147496361)	(70, 1.141683370196583)	(75, 1.7090498864368624)	(80, 2.5201420447384786)	(85, 3.7218762129336556)	(90, 5.455984141216585)	(95, 7.566784124954514)	(100, 10.479925247742713)	(105, 13.978502632747572)	(110, 18.2099467477071)	(115, 23.2746369310926)	(120, 28.290882854378573)	(125, 33.240913442324064)	(130, 37.94462691180486)	(135, 42.5224911217044)	(140, 45.27414161048388)
90R_S87_R2_001 - polyg	(1, 0.02618946119832626)	(2, 0.054371725464124165)	(3, 0.0548045816024221)	(4, 0.05497106473253669)	(5, 0.05562867309648933)	(6, 0.055941661381104756)	(7, 0.056411143808027905)	(8, 0.05693390083658772)	(9, 0.0575715312249266)	(10, 0.0594860872212444)	(15, 0.061477891389935355)	(20, 0.0625840053064167)	(25, 0.06353928550701421)	(30, 0.06449123604500943)	(35, 0.06559601809644987)	(40, 0.06639480415473968)	(45, 0.06709403330122096)	(50, 0.06786684799121288)	(55, 0.0688367787072605)	(60, 0.06963323400172869)	(65, 0.07038107622220344)	(70, 0.07126476867685169)	(75, 0.10674831709695509)	(80, 0.2122796425127725)	(85, 0.21865061893599766)	(90, 0.22221269198792942)	(95, 0.2244225890570705)	(100, 0.22702771707710362)	(105, 0.23238680903549228)	(110, 0.24755209032389058)	(115, 0.27175141218482707)	(120, 0.3049691252040708)	(125, 0.35193068654679466)	(130, 0.4221692532096199)	(135, 0.521356905435551)	(140, 0.6031916880433781)
91R_S88_R1_001 - nextera_transposase_sequence	(1, 0.05692375232268992)	(2, 2.706015073957475)	(3, 2.7096131807536157)	(4, 2.709740891334343)	(5, 2.7098667510370884)	(6, 2.709964847570111)	(7, 2.7100610932251517)	(8, 2.7101092160526723)	(9, 2.7101536371242294)	(10, 2.7135566613811144)	(15, 2.7524843270891557)	(20, 2.7797647878348757)	(25, 2.8514141253788075)	(30, 2.9829112322806894)	(35, 3.3450014532168475)	(40, 3.752764679577022)	(45, 4.235988571420746)	(50, 4.828028171029196)	(55, 5.582273164307084)	(60, 6.465091987802788)	(65, 7.885359135016607)	(70, 9.767402200023902)	(75, 12.38983014363202)	(80, 15.510672504854066)	(85, 19.71415817821634)	(90, 24.43575050038949)	(95, 29.28659629517528)	(100, 34.362503670059674)	(105, 39.85592506668667)	(110, 45.432034066963986)	(115, 51.24513392610662)	(120, 56.734547801727956)	(125, 61.51588683532126)	(130, 65.81275485548687)	(135, 69.66670962554461)	(140, 71.77259861399223)
91R_S88_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.009178503910525744)	(4, 0.011638320748010866)	(5, 0.01897520106689049)	(6, 0.02010238575765681)	(7, 0.020951938751190044)	(8, 0.022212386656628245)	(9, 0.022456702550193358)	(10, 0.02467701577686541)	(15, 0.03291194209239498)	(20, 0.035741194174998256)	(25, 0.03757171249875505)	(30, 0.03940815363205283)	(35, 0.04001635213679143)	(40, 0.040491657602454476)	(45, 0.040709320853085214)	(50, 0.040761515612165025)	(55, 0.04084739635050914)	(60, 0.041286424607733706)	(65, 0.041930159969718155)	(70, 0.4988171686627183)	(75, 2.671435860979296)	(80, 2.7809993234485715)	(85, 2.815777320721969)	(90, 2.861468834925801)	(95, 2.9071355473646805)	(100, 3.000473102920865)	(105, 3.246294500636174)	(110, 3.642181383339911)	(115, 4.08835217869531)	(120, 4.628425787742461)	(125, 5.307943063217497)	(130, 6.109368046771982)	(135, 7.2200491989279785)	(140, 8.133983132171585)
91R_S88_R2_001 - nextera_transposase_sequence	(1, 0.03863152523099281)	(2, 2.211284643878028)	(3, 2.2140072853888935)	(4, 2.2141275924576944)	(5, 2.214236794258606)	(6, 2.214320083767776)	(7, 2.2144107767888723)	(8, 2.2144588996163925)	(9, 2.2144996189319865)	(10, 2.2178678466828186)	(15, 2.2564845648899587)	(20, 2.2829950603953515)	(25, 2.3510414788603913)	(30, 2.475356438842651)	(35, 2.8184807131018266)	(40, 3.197070030541153)	(45, 3.638917545107238)	(50, 4.176843395344593)	(55, 4.897223244369587)	(60, 5.768213106685179)	(65, 7.179771872995788)	(70, 9.054315180421828)	(75, 11.66947176479161)	(80, 14.770335749080767)	(85, 18.935036644515172)	(90, 23.63405084654254)	(95, 28.46461583093326)	(100, 33.49815068601034)	(105, 38.94345999020923)	(110, 44.48423758069666)	(115, 50.25941517105083)	(120, 55.70918953329242)	(125, 60.465061966561926)	(130, 64.7394077630968)	(135, 68.57793065289555)	(140, 70.67404330384458)
91R_S88_R2_001 - polyg	(1, 0.039262674622702685)	(2, 0.10428957074863554)	(3, 0.11037340667400318)	(4, 0.11255003918031055)	(5, 0.11593344413059106)	(6, 0.11703841828557873)	(7, 0.11868940144512481)	(8, 0.11983139315974356)	(9, 0.12093081468078658)	(10, 0.12500570764497562)	(15, 0.12979466933444817)	(20, 0.13247918275889392)	(25, 0.13459584681859893)	(30, 0.1379970201975024)	(35, 0.14290036614623494)	(40, 0.14440364924285304)	(45, 0.14571925331214153)	(50, 0.14751386460305616)	(55, 0.15406634283335324)	(60, 0.15696444757687034)	(65, 0.1609401334812481)	(70, 0.16925353702319557)	(75, 0.8550867485224856)	(80, 2.7428279264837934)	(85, 2.8331726123438052)	(90, 2.8867233246329116)	(95, 2.9258057237402104)	(100, 2.979323120225649)	(105, 3.070787957440097)	(110, 3.290474958055866)	(115, 3.6248556847301807)	(120, 4.025490809807795)	(125, 4.510780651654529)	(130, 5.1543257433824685)	(135, 5.894197928782399)	(140, 6.419070647142643)
92R_S89_R1_001 - nextera_transposase_sequence	(1, 0.004009127214832645)	(2, 0.2603739912677774)	(3, 0.26072300826779243)	(4, 0.2607376267808821)	(5, 0.2607595545505165)	(6, 0.2607632091787889)	(7, 0.26078148232015097)	(8, 0.2607869642625596)	(9, 0.260790618890832)	(10, 0.2610570412918906)	(15, 0.2641134069161063)	(20, 0.2666413132921316)	(25, 0.27504111091343636)	(30, 0.30128280376064176)	(35, 0.38211002448454756)	(40, 0.4615470246136291)	(45, 0.5554201718815532)	(50, 0.6730235514478833)	(55, 0.8197550492709673)	(60, 1.0316580712246117)	(65, 1.381582149976881)	(70, 1.9371543543945662)	(75, 2.7157846026417696)	(80, 3.8557442935537765)	(85, 5.62892497939886)	(90, 8.411543962035136)	(95, 11.163433002842861)	(100, 14.907865359401262)	(105, 19.140682137828897)	(110, 24.030279472347694)	(115, 30.13893909942065)	(120, 36.29472259982653)	(125, 42.17564333517868)	(130, 47.37650462873289)	(135, 52.13875717202525)	(140, 54.93160655558449)
92R_S89_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.003915934193886216)	(4, 0.005138407351007018)	(5, 0.018645913445830588)	(6, 0.019391457613402018)	(7, 0.02018999389092338)	(8, 0.02123339026269614)	(9, 0.022097709849120864)	(10, 0.024280253853403506)	(15, 0.029350685118543718)	(20, 0.031084806233801776)	(25, 0.03217827101290654)	(30, 0.03307548225378294)	(35, 0.03338978028521011)	(40, 0.03349759181924618)	(45, 0.033564471516631264)	(50, 0.033610885295690854)	(55, 0.03366351194281354)	(60, 0.03386561288627776)	(65, 0.0339865810820945)	(70, 0.08408020534917707)	(75, 0.29158013116022313)	(80, 0.2981771006547486)	(85, 0.300960100084188)	(90, 0.3046286159440322)	(95, 0.3095813681788008)	(100, 0.32596616311249194)	(105, 0.38349037758303645)	(110, 0.4669960753677908)	(115, 0.5571685460470737)	(120, 0.6691565892728474)	(125, 0.8080931304537105)	(130, 0.9831644432151899)	(135, 1.265970908281841)	(140, 1.4967639728499127)
92R_S89_R2_001 - nextera_transposase_sequence	(1, 0.0034408325184730497)	(2, 0.226172152580438)	(3, 0.22646452284223073)	(4, 0.22647914135532035)	(5, 0.2264955871825462)	(6, 0.2264992418108186)	(7, 0.22651751495218064)	(8, 0.22652299689458927)	(9, 0.22652665152286167)	(10, 0.22678686105585721)	(15, 0.229796447438186)	(20, 0.2322417592152548)	(25, 0.2400783786197814)	(30, 0.26312592635690135)	(35, 0.3355551767736386)	(40, 0.4042292966404756)	(45, 0.4864946135895744)	(50, 0.5921656318464892)	(55, 0.7320900190493843)	(60, 0.9405916784698978)	(65, 1.2872222062230718)	(70, 1.8392918149044806)	(75, 2.6129210698237197)	(80, 3.7429869510766607)	(85, 5.502156523050983)	(90, 8.260688581669466)	(95, 10.99114615136213)	(100, 14.697572201201613)	(105, 18.892745577497784)	(110, 23.745886167685164)	(115, 29.79256293379524)	(120, 35.88784442861422)	(125, 41.722298392796816)	(130, 46.887582976507616)	(135, 51.62277738299671)	(140, 54.39819711339917)
92R_S89_R2_001 - polyg	(1, 0.02164819057161456)	(2, 0.04492817266685973)	(3, 0.04742793840518747)	(4, 0.04815703674553306)	(5, 0.05059650111736605)	(6, 0.051230579122629)	(7, 0.05225935698131213)	(8, 0.053584159730060386)	(9, 0.054949163389805135)	(10, 0.05846199208524464)	(15, 0.06253324798070824)	(20, 0.06452282761220769)	(25, 0.06607348638819081)	(30, 0.0680071502071224)	(35, 0.0705047231684867)	(40, 0.07127073325438363)	(45, 0.0720444180596526)	(50, 0.0728568419246091)	(55, 0.07391010579271737)	(60, 0.07474372650165387)	(65, 0.07572097410169602)	(70, 0.07702129084101914)	(75, 0.1432471752281694)	(80, 0.3289680747754487)	(85, 0.33844014033187825)	(90, 0.34452765464522994)	(95, 0.3492070406852223)	(100, 0.3561117298802846)	(105, 0.37262662958047355)	(110, 0.4224991488370754)	(115, 0.49575690348316775)	(120, 0.5771180653976724)	(125, 0.676701934804063)	(130, 0.8065004434525946)	(135, 0.9689420918302831)	(140, 1.1000284914820118)
93R_S90_R1_001 - nextera_transposase_sequence	(1, 0.010755934423891876)	(2, 1.329155359288686)	(3, 1.3302025450327004)	(4, 1.3302433927035662)	(5, 1.3302749568128716)	(6, 1.3302935239359925)	(7, 1.3303102343468012)	(8, 1.330325088045298)	(9, 1.3303343716068583)	(10, 1.3314450569119456)	(15, 1.3418081110106013)	(20, 1.3499312273759603)	(25, 1.380577006771801)	(30, 1.46744106423779)	(35, 1.6921288766296363)	(40, 1.9230626692393273)	(45, 2.1968527240940356)	(50, 2.491203268407817)	(55, 2.8451709883502447)	(60, 3.1842809250289275)	(65, 3.7477303548697107)	(70, 4.396213866521694)	(75, 5.431300530425573)	(80, 6.675852193816999)	(85, 8.634968874074799)	(90, 11.165858996810911)	(95, 14.174260620023082)	(100, 17.94477766241405)	(105, 22.498714412395113)	(110, 27.90903038026953)	(115, 33.834488951076374)	(120, 39.8680921018429)	(125, 45.594059560360236)	(130, 51.206593408225686)	(135, 56.300945957788755)	(140, 59.39694726788497)
93R_S90_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.010293613058183422)	(4, 0.01611254944424887)	(5, 0.0627735865591853)	(6, 0.06585015886030542)	(7, 0.06883203883350934)	(8, 0.07206271825653228)	(9, 0.07348124646296304)	(10, 0.07814382242106374)	(15, 0.08966732171477036)	(20, 0.09376397176014842)	(25, 0.09613870680730148)	(30, 0.09820114284356232)	(35, 0.09881868535856084)	(40, 0.09904631828802214)	(45, 0.0992223346152075)	(50, 0.09936493012077544)	(55, 0.09950789696880574)	(60, 0.09993494080058464)	(65, 0.10026989170168425)	(70, 0.29795070948690866)	(75, 1.326109979754409)	(80, 1.3934644469299633)	(85, 1.4102079072178575)	(90, 1.426131072006274)	(95, 1.4450851339729336)	(100, 1.5002332030663976)	(105, 1.6833707646535452)	(110, 1.9433442805091254)	(115, 2.2072748216442153)	(120, 2.5014111013571823)	(125, 2.8395971379893736)	(130, 3.189251715230834)	(135, 3.6252270759157676)	(140, 3.9913131857766926)
93R_S90_R2_001 - nextera_transposase_sequence	(1, 0.00857058403257119)	(2, 1.104758679387374)	(3, 1.1056201939001802)	(4, 1.105657328146422)	(5, 1.1056888922557273)	(6, 1.105707459378848)	(7, 1.1057241697896567)	(8, 1.1057371667758413)	(9, 1.1057464503374017)	(10, 1.1068771881354595)	(15, 1.1176256957101034)	(20, 1.125733958376966)	(25, 1.1557666513673572)	(30, 1.2362399050551591)	(35, 1.4503682231857322)	(40, 1.6594956723749426)	(45, 1.9098491903991637)	(50, 2.1775187787883246)	(55, 2.5131893415801065)	(60, 2.8456210554146932)	(65, 3.405098234935008)	(70, 4.0524502661040085)	(75, 5.0889283502145615)	(80, 6.333220073882297)	(85, 8.291682077378857)	(90, 10.824899403326933)	(95, 13.837262507928163)	(100, 17.603269967455542)	(105, 22.160903431649963)	(110, 27.586878911164483)	(115, 33.525594779222054)	(120, 39.568526423986945)	(125, 45.30668765494264)	(130, 50.93576778024844)	(135, 56.05258246402063)	(140, 59.156053699090805)
93R_S90_R2_001 - polyg	(1, 0.02532184251217632)	(2, 0.07077044648732311)	(3, 0.07513929055765241)	(4, 0.07633872671125747)	(5, 0.08165820748537282)	(6, 0.08328097404613262)	(7, 0.08557958388849031)	(8, 0.08850761920464387)	(9, 0.09049244466625968)	(10, 0.09667195458333147)	(15, 0.10376645232779738)	(20, 0.10793217207118486)	(25, 0.11029316744722853)	(30, 0.11421937130235742)	(35, 0.12003793634596047)	(40, 0.12157640816775173)	(45, 0.12257866147381366)	(50, 0.12377289883294491)	(55, 0.1256533770626217)	(60, 0.1274324788000588)	(65, 0.1298978214080415)	(70, 0.13492728371900958)	(75, 0.47697899538495586)	(80, 1.4143561738655115)	(85, 1.4624587624195486)	(90, 1.4928156373796293)	(95, 1.5248361265713357)	(100, 1.5505341389979397)	(105, 1.6067227096710943)	(110, 1.759671614433636)	(115, 1.9732603719663178)	(120, 2.214163967006965)	(125, 2.478772579478427)	(130, 2.8071796837053444)	(135, 3.1379251314180974)	(140, 3.3545536983481203)
94R_S91_R1_001 - nextera_transposase_sequence	(1, 0.023797940410162654)	(2, 2.0315622261760247)	(3, 2.03366497678228)	(4, 2.0337510807941737)	(5, 2.03380848346877)	(6, 2.033850780176367)	(7, 2.0339127146410627)	(8, 2.03395199015526)	(9, 2.0339761597024584)	(10, 2.0360964332304325)	(15, 2.057081340466049)	(20, 2.070538037988063)	(25, 2.113283997043702)	(30, 2.2050131689288506)	(35, 2.4347138988763666)	(40, 2.6809789258769237)	(45, 2.961819396502721)	(50, 3.290579015642622)	(55, 3.660279128662445)	(60, 4.089317292770227)	(65, 4.765557960190519)	(70, 5.709385122791724)	(75, 7.037892381646939)	(80, 8.780917647011197)	(85, 11.299048508371865)	(90, 14.622165172691567)	(95, 18.025269744986808)	(100, 22.274600014386923)	(105, 27.025611834715466)	(110, 32.402927016759136)	(115, 38.59046644899774)	(120, 44.77368345983926)	(125, 50.66230511074441)	(130, 56.14665996646536)	(135, 61.3313085093755)	(140, 64.31836151739196)
94R_S91_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.012374808165548588)	(4, 0.01578271432051412)	(5, 0.0375745823132148)	(6, 0.040054982094444136)	(7, 0.04177706233232566)	(8, 0.044580729807332756)	(9, 0.04496291077240646)	(10, 0.04871493085560832)	(15, 0.059616605119418256)	(20, 0.06360276769110401)	(25, 0.06555506286604967)	(30, 0.06772427972710043)	(35, 0.06823606988902522)	(40, 0.06836930451795606)	(45, 0.06845722124589)	(50, 0.06855661850874316)	(55, 0.06861553178003912)	(60, 0.06881311782838552)	(65, 0.06907686801218736)	(70, 0.4577262081548475)	(75, 2.0789269857012656)	(80, 2.1250297927434136)	(85, 2.1446488184429837)	(90, 2.1671654707322947)	(95, 2.1930691829421125)	(100, 2.2589994780284166)	(105, 2.432368848559448)	(110, 2.682019122764472)	(115, 2.955133193389641)	(120, 3.267916137592761)	(125, 3.6367506787035446)	(130, 4.028735114240234)	(135, 4.587034735838783)	(140, 5.030545322689588)
94R_S91_R2_001 - nextera_transposase_sequence	(1, 0.019311468211471332)	(2, 1.8843243658371547)	(3, 1.8860902533793331)	(4, 1.886165783214328)	(5, 1.8862065693252252)	(6, 1.8862473554361223)	(7, 1.8863032475140185)	(8, 1.8863425230282158)	(9, 1.8863666925754141)	(10, 1.8884745792104494)	(15, 1.9091334996782279)	(20, 1.922137018190273)	(25, 1.962384752423624)	(30, 2.0461443182394614)	(35, 2.253685198838182)	(40, 2.4713165632728686)	(45, 2.7168438148451957)	(50, 3.000375564551528)	(55, 3.3418018391393973)	(60, 3.756501419371765)	(65, 4.42079628808928)	(70, 5.354326317225972)	(75, 6.672622546628571)	(80, 8.395704310122118)	(85, 10.887935386824388)	(90, 14.182114758641543)	(95, 17.55586330102902)	(100, 21.754060174257)	(105, 26.455311126574923)	(110, 31.785690256436784)	(115, 37.91760619487248)	(120, 44.03948029068594)	(125, 49.87512863863847)	(130, 55.31275862359625)	(135, 60.45638026649524)	(140, 63.41554282552218)
