Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
34R_S33_R2_001	(1, 19.69531036493065)	(2, 35.940670531110584)	(3, 35.75213024582388)	(4, 35.811954727234145)	(5, 35.79752246199027)	(6, 35.86071908334296)	(7, 35.788593345362706)	(8, 35.779046834499844)	(9, 35.87048834641167)	(10, 35.94886051978235)	(15, 35.95609594822411)	(20, 35.95887146745156)	(25, 35.8913267689832)	(30, 35.88212081151197)	(35, 35.833044729170936)	(40, 35.81170727240182)	(45, 35.77538118758365)	(50, 35.76835444062197)	(55, 35.74038736461169)	(60, 35.73352357955698)	(65, 35.65336847654805)	(70, 35.543279958174566)	(75, 35.51154053910148)	(80, 35.55001664727313)	(85, 35.5668048608049)	(90, 35.52451188998612)	(95, 35.479292400206965)	(100, 35.45879688986218)	(105, 35.42422301839764)	(110, 35.409720738950355)	(115, 35.297615282837874)	(120, 35.24778417783231)	(125, 35.144678685685875)	(130, 35.20507779373077)	(135, 35.096216113044974)	(140, 35.00023671321834)	(145, 34.93677540519421)	(150, 34.64344493777698)
35R_S34_R1_001	(1, 21.08133201134846)	(2, 36.21252312232941)	(3, 36.148117988627924)	(4, 36.31157103936441)	(5, 36.374873115462634)	(6, 36.4024649911282)	(7, 36.419738125643796)	(8, 36.356701212458255)	(9, 36.38169747203382)	(10, 36.440609195716334)	(15, 36.413526164053685)	(20, 36.42168229609688)	(25, 36.34796326404178)	(30, 36.29009538505146)	(35, 36.2570935825623)	(40, 36.213040560280305)	(45, 35.929515583684726)	(50, 36.01846472502056)	(55, 35.96615513426146)	(60, 35.56488087424343)	(65, 35.680683783870805)	(70, 35.134934375683734)	(75, 35.68011819847872)	(80, 35.88770198577644)	(85, 35.928586849135485)	(90, 35.87809951362064)	(95, 35.81816720680798)	(100, 35.73084348883265)	(105, 35.678569892087594)	(110, 35.64224033618549)	(115, 35.589907176066944)	(120, 35.464026905517876)	(125, 35.38841707081713)	(130, 35.298556940520385)	(135, 35.10229354948474)	(140, 34.89856912442253)	(145, 34.73910039558217)	(150, 34.535640923155185)
35R_S34_R2_001	(1, 18.62994248195564)	(2, 35.25481095379124)	(3, 35.83325676237425)	(4, 36.078779578323314)	(5, 35.73336601369982)	(6, 35.97224250798586)	(7, 35.88450395221801)	(8, 35.96034101760786)	(9, 35.950268880099934)	(10, 36.11394088451747)	(15, 36.1250431164008)	(20, 36.132642311854895)	(25, 36.066413447919516)	(30, 36.04963492863267)	(35, 35.92657531675822)	(40, 35.93198017559051)	(45, 35.926042473698445)	(50, 35.91832099733559)	(55, 35.912054287420844)	(60, 35.82126700727449)	(65, 35.56323335041812)	(70, 35.56116424773189)	(75, 35.05031893679942)	(80, 35.51690138379171)	(85, 35.70379947735082)	(90, 35.721841791543156)	(95, 35.709435653568754)	(100, 35.67715617240733)	(105, 35.630395258066734)	(110, 35.58712675047788)	(115, 35.507677578659425)	(120, 35.4867817720352)	(125, 35.40756378046492)	(130, 35.42899441102345)	(135, 35.3257575599429)	(140, 35.201596630587275)	(145, 35.096842286380856)	(150, 34.89099783796687)
36R_S35_R1_001	(1, 19.82914190136108)	(2, 36.116363801356)	(3, 35.97249497054164)	(4, 36.214446657503494)	(5, 36.308289065464955)	(6, 36.34950345163061)	(7, 36.35659199221441)	(8, 36.28463355822049)	(9, 36.3328956220753)	(10, 36.382542180506334)	(15, 36.38448090818474)	(20, 36.376168053645756)	(25, 36.30602332228045)	(30, 36.243125219220765)	(35, 36.189518651471836)	(40, 36.15590910358846)	(45, 36.0831111120527)	(50, 36.03509341665384)	(55, 35.987774932568996)	(60, 35.933992410415485)	(65, 35.958235714189186)	(70, 35.9082987082093)	(75, 35.88635273370678)	(80, 35.77307401669767)	(85, 35.77465300003463)	(90, 35.7183655856489)	(95, 35.59877117282959)	(100, 35.496983852929276)	(105, 35.432385869501886)	(110, 35.34934848720782)	(115, 35.26492340357932)	(120, 35.14210825636873)	(125, 35.03508036813327)	(130, 34.91005987007911)	(135, 34.72733080843658)	(140, 34.49423421346487)	(145, 34.27987560859792)	(150, 34.012969475096696)
36R_S35_R2_001	(1, 19.60001231985779)	(2, 36.089492628259976)	(3, 36.00401993942341)	(4, 35.970640218840224)	(5, 35.97076235812864)	(6, 36.03390535286907)	(7, 35.974833111347984)	(8, 35.95659437722075)	(9, 36.026695796485704)	(10, 36.09708087421685)	(15, 36.10793245726241)	(20, 36.09792339776927)	(25, 36.02801016930752)	(30, 36.02953355278602)	(35, 35.99249392601801)	(40, 35.949909403463685)	(45, 35.90693206747598)	(50, 35.92487390843829)	(55, 35.90405201663521)	(60, 35.8974709013979)	(65, 35.84465306776496)	(70, 35.75732093104356)	(75, 35.739187114725574)	(80, 35.77842264219092)	(85, 35.79706498808444)	(90, 35.75448563036889)	(95, 35.7204045381631)	(100, 35.680715204659386)	(105, 35.657558715854805)	(110, 35.6269328911538)	(115, 35.5394074918795)	(120, 35.5326508363235)	(125, 35.450932905020856)	(130, 35.497338480581476)	(135, 35.37703418972394)	(140, 35.290717789646735)	(145, 35.23678144902906)	(150, 34.992195500093295)
37R_S36_R1_001	(1, 20.00058269488067)	(2, 36.18640475784656)	(3, 36.06145192491051)	(4, 36.27659680462199)	(5, 36.34364615578305)	(6, 36.406199955715365)	(7, 36.40451501359805)	(8, 36.3109541694553)	(9, 36.36704688560999)	(10, 36.41581583715166)	(15, 36.41425520883396)	(20, 36.426212768243325)	(25, 36.35128916161615)	(30, 36.30726310848341)	(35, 36.27758638987224)	(40, 36.28741422532445)	(45, 36.23665579739793)	(50, 36.1904779881675)	(55, 36.13499155340318)	(60, 36.085449901729326)	(65, 36.1253751955319)	(70, 36.085750213591766)	(75, 36.086937858822544)	(80, 36.02749221356341)	(85, 36.060367338523385)	(90, 36.022744690757364)	(95, 35.966162583559246)	(100, 35.87615021828465)	(105, 35.82995135360541)	(110, 35.7574078494332)	(115, 35.656302258218474)	(120, 35.496653413436356)	(125, 35.385657466587915)	(130, 35.21224884878418)	(135, 34.93235972652155)	(140, 34.59428068381285)	(145, 34.283648608232156)	(150, 33.9638101024228)
37R_S36_R2_001	(1, 20.046605823536343)	(2, 35.95432709572734)	(3, 35.93343244372201)	(4, 35.90453913311939)	(5, 35.894869885008845)	(6, 35.98596970421367)	(7, 35.926687821571285)	(8, 35.93215592549939)	(9, 36.018410549747614)	(10, 36.08814387955532)	(15, 36.102888541964816)	(20, 36.10919532036024)	(25, 36.049590367151524)	(30, 36.051377400353914)	(35, 36.00747254930477)	(40, 35.97988852969661)	(45, 35.954385747852264)	(50, 35.963365463513476)	(55, 35.936710054410064)	(60, 35.92727889873005)	(65, 35.86479944647783)	(70, 35.787282845398394)	(75, 35.750405178181325)	(80, 35.79887921944227)	(85, 35.81951798119249)	(90, 35.782330226262545)	(95, 35.746674662436874)	(100, 35.72167624062779)	(105, 35.68965269556793)	(110, 35.658612149044586)	(115, 35.55980342411445)	(120, 35.51365886409084)	(125, 35.412994401055116)	(130, 35.44525052678821)	(135, 35.332753863322)	(140, 35.23300487309618)	(145, 35.162196923325766)	(150, 34.93994286085395)
38R_S37_R1_001	(1, 20.81242576720482)	(2, 36.20368618499962)	(3, 36.078420851364875)	(4, 36.29904634840639)	(5, 36.354287896228755)	(6, 36.38845300472939)	(7, 36.40189546203017)	(8, 36.33059069865481)	(9, 36.37937540073891)	(10, 36.43197138651508)	(15, 36.42419143016988)	(20, 36.42752426549855)	(25, 36.34432469299712)	(30, 36.29896304273474)	(35, 36.27939473731855)	(40, 36.267007491157386)	(45, 36.201424040811844)	(50, 36.19303132695913)	(55, 36.17795160152245)	(60, 36.109378918188916)	(65, 36.13101048407694)	(70, 36.04491758599432)	(75, 36.07263118175135)	(80, 36.017002356509565)	(85, 36.060048428244485)	(90, 36.01581414263058)	(95, 35.960423476761164)	(100, 35.87767649893315)	(105, 35.87255314345585)	(110, 35.83364093597158)	(115, 35.75773408752059)	(120, 35.65064171465443)	(125, 35.59304663396618)	(130, 35.51036973968156)	(135, 35.34791356277479)	(140, 35.143641869842185)	(145, 35.00515794835877)	(150, 34.80755590495088)
38R_S37_R2_001	(1, 19.649261005915537)	(2, 35.894102176180965)	(3, 35.94108669430061)	(4, 35.98883334150085)	(5, 35.95209172249732)	(6, 36.0668818675169)	(7, 36.0012620973302)	(8, 35.96614905499364)	(9, 36.048571963916146)	(10, 36.10580912549953)	(15, 36.12281713414829)	(20, 36.11373283707054)	(25, 36.051121227827174)	(30, 36.0421685942748)	(35, 35.994372506515546)	(40, 35.956125760126966)	(45, 35.94289676279767)	(50, 35.945273065283935)	(55, 35.92459181041121)	(60, 35.909153858655785)	(65, 35.831191913271184)	(70, 35.75021003438738)	(75, 35.68161548517918)	(80, 35.75928683305988)	(85, 35.78383910832329)	(90, 35.7307123225493)	(95, 35.69621124433291)	(100, 35.643280827893136)	(105, 35.60175079112799)	(110, 35.56398200692938)	(115, 35.46792622774232)	(120, 35.42571113082782)	(125, 35.31509591531085)	(130, 35.33694985633873)	(135, 35.21074091968924)	(140, 35.09450782379845)	(145, 35.006949005386055)	(150, 34.757467646573616)
39R_S38_R1_001	(1, 19.846745142807784)	(2, 36.07236294549471)	(3, 35.892562051135656)	(4, 36.14685330537695)	(5, 36.24680954364614)	(6, 36.29801950194388)	(7, 36.31251269262471)	(8, 36.215393922270664)	(9, 36.28980124812359)	(10, 36.35338457995305)	(15, 36.354396933294716)	(20, 36.362681082156506)	(25, 36.26932846791675)	(30, 36.22412361999849)	(35, 36.1818553043001)	(40, 36.18523920367432)	(45, 36.11206506620224)	(50, 36.0864208352234)	(55, 36.024902362522816)	(60, 35.95903137495721)	(65, 35.98346934391484)	(70, 35.893218084784294)	(75, 35.918171932499)	(80, 35.866552200925426)	(85, 35.89707016440294)	(90, 35.836656426371626)	(95, 35.786472845774384)	(100, 35.675701155684266)	(105, 35.63889376703387)	(110, 35.57710168458442)	(115, 35.49652935496853)	(120, 35.365298813510584)	(125, 35.292309025911564)	(130, 35.186674859994355)	(135, 35.02783221176557)	(140, 34.81762648694108)	(145, 34.648610536049475)	(150, 34.430266442690844)
39R_S38_R2_001	(1, 18.34537702583501)	(2, 36.04993074300139)	(3, 35.97288099732807)	(4, 35.976447980937515)	(5, 35.94107432456474)	(6, 36.04412866344585)	(7, 35.97960811827184)	(8, 35.98430046201239)	(9, 36.07204338047021)	(10, 36.14008200992021)	(15, 36.15823076521316)	(20, 36.1590383206139)	(25, 36.09251907403207)	(30, 36.08244774561758)	(35, 36.04099051955389)	(40, 36.010091227243294)	(45, 35.97477454504158)	(50, 35.972218591141775)	(55, 35.958395134383274)	(60, 35.93628896497195)	(65, 35.86619150096562)	(70, 35.782224693153616)	(75, 35.74643987164454)	(80, 35.81418748285547)	(85, 35.846624119174905)	(90, 35.81486238508324)	(95, 35.77435846404512)	(100, 35.7390291152308)	(105, 35.707236187089656)	(110, 35.67841362224763)	(115, 35.588740919944044)	(120, 35.562871504362036)	(125, 35.483916404041125)	(130, 35.532125347406506)	(135, 35.4313228102086)	(140, 35.367108679024454)	(145, 35.31408029254178)	(150, 35.08680099905561)
3R_S2_R1_001	(1, 20.16423050711895)	(2, 36.1248503386204)	(3, 36.07772974905942)	(4, 36.279401338234166)	(5, 36.350979030719856)	(6, 36.3869491638009)	(7, 36.39237332431252)	(8, 36.332673695031055)	(9, 36.35003634583824)	(10, 36.42576024486526)	(15, 36.43190114857879)	(20, 36.42977765823922)	(25, 36.35679258429833)	(30, 36.2841872773775)	(35, 36.24898666494281)	(40, 36.2722439462376)	(45, 36.21354375656442)	(50, 36.15422745093257)	(55, 36.055853846652305)	(60, 35.99956702375442)	(65, 36.03021748288848)	(70, 35.98171049109008)	(75, 36.00437638145595)	(80, 35.971474135140596)	(85, 36.011736514690234)	(90, 35.969054422964284)	(95, 35.92535692240796)	(100, 35.82136512767248)	(105, 35.7926995794152)	(110, 35.73340976822516)	(115, 35.66309105582565)	(120, 35.5193059159558)	(125, 35.45265400403429)	(130, 35.31758696885658)	(135, 35.12995287120882)	(140, 34.84639704024323)	(145, 34.69849499930208)	(150, 34.434668493471484)
3R_S2_R2_001	(1, 18.591356297416002)	(2, 36.05490645891825)	(3, 36.00665631675601)	(4, 35.94457267735983)	(5, 35.912135080878876)	(6, 35.978228230275114)	(7, 35.91087375715634)	(8, 35.93362950917277)	(9, 36.0227561192529)	(10, 36.097743713615564)	(15, 36.11446506717083)	(20, 36.08350884027759)	(25, 36.03670824499395)	(30, 36.02845848253196)	(35, 35.99325386610694)	(40, 35.992339349375165)	(45, 35.97803120012087)	(50, 35.96795889871659)	(55, 35.97629743002245)	(60, 35.978443475358105)	(65, 35.91099032691357)	(70, 35.86306264730286)	(75, 35.83764149746256)	(80, 35.8690002422314)	(85, 35.91536062337255)	(90, 35.84216746212126)	(95, 35.824586334550176)	(100, 35.80604497932275)	(105, 35.75265948698602)	(110, 35.72800283221666)	(115, 35.624680696516705)	(120, 35.589825985222824)	(125, 35.52141259354222)	(130, 35.5494426713662)	(135, 35.47312990532633)	(140, 35.39413558528373)	(145, 35.398564332434155)	(150, 35.17897505125647)
40R_S39_R1_001	(1, 19.462885478727713)	(2, 36.06364469578957)	(3, 35.912645627604505)	(4, 36.169277414746055)	(5, 36.26440125772767)	(6, 36.320845673231105)	(7, 36.30921811500453)	(8, 36.203029095706384)	(9, 36.28019123417568)	(10, 36.34849424223806)	(15, 36.34759125689998)	(20, 36.36346680249825)	(25, 36.27440006218033)	(30, 36.233128154071935)	(35, 36.203822405150525)	(40, 36.20527683150882)	(45, 36.15642148947399)	(50, 36.15511641160173)	(55, 36.11879882498165)	(60, 36.07454548286317)	(65, 36.09955379681213)	(70, 36.04270552956963)	(75, 36.014417811460106)	(80, 35.9234427491537)	(85, 35.97609432779535)	(90, 35.95130783682767)	(95, 35.90911466011004)	(100, 35.82877922749842)	(105, 35.78757375384956)	(110, 35.7486583793184)	(115, 35.67308047457593)	(120, 35.57689278135634)	(125, 35.55131665955172)	(130, 35.4825817177375)	(135, 35.33077737870163)	(140, 35.189235116696395)	(145, 35.08500036044417)	(150, 34.91595999336664)
40R_S39_R2_001	(1, 19.159225650216072)	(2, 36.122950593041914)	(3, 35.99727625835808)	(4, 35.97968239973348)	(5, 35.97392982938086)	(6, 36.02369646031955)	(7, 35.945909240453645)	(8, 35.92514414058687)	(9, 36.035224740650776)	(10, 36.113639430041346)	(15, 36.125170718523954)	(20, 36.12705652387639)	(25, 36.063556797843624)	(30, 36.05196782346008)	(35, 36.01501609835647)	(40, 35.99934583090688)	(45, 35.96496808363254)	(50, 35.96539009107816)	(55, 35.94146338554681)	(60, 35.93909203667571)	(65, 35.87938075987566)	(70, 35.79779363962881)	(75, 35.776263137300155)	(80, 35.8051964361416)	(85, 35.81778257710761)	(90, 35.78411465566012)	(95, 35.75665825234711)	(100, 35.72862053416343)	(105, 35.70158834546038)	(110, 35.67945048134872)	(115, 35.58507728486748)	(120, 35.559235143395966)	(125, 35.48373921522848)	(130, 35.556023410774934)	(135, 35.471299829923744)	(140, 35.4217209236508)	(145, 35.391554526007006)	(150, 35.181994663942916)
41R_S40_R1_001	(1, 20.510712661436898)	(2, 36.17188279111132)	(3, 36.09047177580476)	(4, 36.287876732959596)	(5, 36.3415967123681)	(6, 36.39438973007351)	(7, 36.38845866469318)	(8, 36.27938340438773)	(9, 36.359774473801686)	(10, 36.39512192262127)	(15, 36.38827952697089)	(20, 36.40243780821677)	(25, 36.312813224724074)	(30, 36.26681017635603)	(35, 36.23731864546714)	(40, 36.25335433476238)	(45, 36.16660396823663)	(50, 36.12891188285792)	(55, 36.08032684624318)	(60, 36.00299059376984)	(65, 36.057231441431156)	(70, 35.97656256470846)	(75, 36.021432058092216)	(80, 35.96112698814632)	(85, 36.015777092356444)	(90, 35.96382719379204)	(95, 35.9190807851615)	(100, 35.82892944009986)	(105, 35.776902106974696)	(110, 35.7251602775769)	(115, 35.63614210915478)	(120, 35.48539431414633)	(125, 35.37408205466154)	(130, 35.20869574983517)	(135, 34.90448801756583)	(140, 34.564721962105466)	(145, 34.28381675284008)	(150, 33.96624714822637)
41R_S40_R2_001	(1, 18.88432069783407)	(2, 36.05904703953576)	(3, 36.07086765462822)	(4, 36.152871052164166)	(5, 36.07790742353661)	(6, 36.156022425414186)	(7, 36.09664753821461)	(8, 36.07092014570295)	(9, 36.15796072651874)	(10, 36.22694887345462)	(15, 36.236851185178594)	(20, 36.23487057763121)	(25, 36.17699988353117)	(30, 36.16393713191699)	(35, 36.126753913422654)	(40, 36.10589635310078)	(45, 36.06222936888584)	(50, 36.05953985914873)	(55, 36.033276440734284)	(60, 36.021811912822145)	(65, 35.94856599667036)	(70, 35.88563282813627)	(75, 35.79869807137226)	(80, 35.88889338963876)	(85, 35.91724798089162)	(90, 35.88338157797101)	(95, 35.866257867994555)	(100, 35.83121622058741)	(105, 35.80229627319164)	(110, 35.78158053420985)	(115, 35.700229137175235)	(120, 35.6809229982861)	(125, 35.6063843837553)	(130, 35.65528110487305)	(135, 35.567705104869496)	(140, 35.50563520659549)	(145, 35.4433022360073)	(150, 35.233912431457824)
42R_S41_R1_001	(1, 19.288591807162344)	(2, 35.860810776845604)	(3, 35.703644472256926)	(4, 36.02303624740835)	(5, 36.12538843182586)	(6, 36.22950161183499)	(7, 36.20565772212499)	(8, 36.04932406249755)	(9, 36.190444863298524)	(10, 36.25230315382608)	(15, 36.254386085918426)	(20, 36.27886285497925)	(25, 36.18207913131211)	(30, 36.13532049583996)	(35, 36.10725141984558)	(40, 36.1261423165295)	(45, 36.06943535591502)	(50, 36.057085948296645)	(55, 36.01541980941168)	(60, 35.93173654317853)	(65, 35.98599764211761)	(70, 35.894464266415106)	(75, 35.89934125511584)	(80, 35.80319126427377)	(85, 35.86991967811012)	(90, 35.85651364305839)	(95, 35.79641473892872)	(100, 35.716461662717094)	(105, 35.656631967674905)	(110, 35.59685560913331)	(115, 35.47799010424812)	(120, 35.381488151155025)	(125, 35.32235817716023)	(130, 35.21465084039672)	(135, 35.03411637339393)	(140, 34.800371603438045)	(145, 34.61392047699209)	(150, 34.35247565149834)
42R_S41_R2_001	(1, 19.67716276436247)	(2, 36.29213274772969)	(3, 36.25151305098412)	(4, 36.25121286867714)	(5, 36.256741163500834)	(6, 36.283857581767954)	(7, 36.235072805958815)	(8, 36.22010279251321)	(9, 36.30521521076838)	(10, 36.37028894483343)	(15, 36.37336988534175)	(20, 36.36959670202513)	(25, 36.31535511268012)	(30, 36.314062403743286)	(35, 36.276002114585836)	(40, 36.264488367287036)	(45, 36.23976282364322)	(50, 36.2454119019916)	(55, 36.219344764511696)	(60, 36.22028548111913)	(65, 36.15163049392792)	(70, 36.068745211074244)	(75, 36.02015932108267)	(80, 36.080830293583304)	(85, 36.10489570309744)	(90, 36.08002526810135)	(95, 36.05593940528373)	(100, 36.03601348496826)	(105, 36.00462260825827)	(110, 35.976377212756525)	(115, 35.891635867807814)	(120, 35.85147581394044)	(125, 35.773669270571474)	(130, 35.8283125304626)	(135, 35.74038222223676)	(140, 35.665596206934865)	(145, 35.5986558231824)	(150, 35.382487556336116)
43R_S42_R1_001	(1, 20.334455660466613)	(2, 36.240093278295824)	(3, 36.1534076039738)	(4, 36.333343337179336)	(5, 36.38267849549255)	(6, 36.44078104183845)	(7, 36.4402781702475)	(8, 36.350182802452714)	(9, 36.40983377017954)	(10, 36.44508102541127)	(15, 36.43661683220335)	(20, 36.45573586255613)	(25, 36.3824845078701)	(30, 36.34564998153899)	(35, 36.322394992412214)	(40, 36.3201512219637)	(45, 36.25621347574078)	(50, 36.23931930073847)	(55, 36.21087675202574)	(60, 36.12384815978122)	(65, 36.1588759393307)	(70, 36.07511441529156)	(75, 36.11983716383206)	(80, 36.06468530666764)	(85, 36.093500683932504)	(90, 36.0555956347322)	(95, 36.02153479388094)	(100, 35.95925128363263)	(105, 35.943230313901196)	(110, 35.88884082635317)	(115, 35.819343680198166)	(120, 35.723432653952145)	(125, 35.649026507477814)	(130, 35.552679745016405)	(135, 35.36887053307833)	(140, 35.13940992340464)	(145, 34.976038958560316)	(150, 34.76812099274201)
43R_S42_R2_001	(1, 19.62347865424575)	(2, 36.017673316284)	(3, 35.9726211263064)	(4, 36.05415897805859)	(5, 35.97770784712467)	(6, 36.095719582210165)	(7, 36.025390526660566)	(8, 36.00575824855378)	(9, 36.09722156834765)	(10, 36.168937153473294)	(15, 36.194686920853435)	(20, 36.19776126801027)	(25, 36.143570089746156)	(30, 36.130815923770626)	(35, 36.056407866996665)	(40, 36.05697112702147)	(45, 36.02587525214476)	(50, 36.037431715921954)	(55, 36.02213980212984)	(60, 36.00259637905314)	(65, 35.93037439054395)	(70, 35.86141813755389)	(75, 35.806573689008154)	(80, 35.86681470618948)	(85, 35.89034332399165)	(90, 35.862440882054585)	(95, 35.82070374394719)	(100, 35.78364960970909)	(105, 35.751958389428815)	(110, 35.72444396449181)	(115, 35.619582157968416)	(120, 35.5797984978364)	(125, 35.4781647427792)	(130, 35.49562582790525)	(135, 35.379379547204714)	(140, 35.27754863809032)	(145, 35.210322236232244)	(150, 35.02195300509793)
44R_S43_R1_001	(1, 20.528950028448545)	(2, 36.22653349787309)	(3, 36.12704648105484)	(4, 36.32367323773695)	(5, 36.378033229256765)	(6, 36.40989686666592)	(7, 36.417016563276576)	(8, 36.350197695551884)	(9, 36.38699989711807)	(10, 36.42933898274562)	(15, 36.41068709612827)	(20, 36.37114443391851)	(25, 36.249171297690545)	(30, 36.16642137975537)	(35, 36.11930254257431)	(40, 36.09676245740519)	(45, 35.976218673835945)	(50, 35.97889287638068)	(55, 35.930529492431944)	(60, 35.83467576235595)	(65, 35.86085568875526)	(70, 35.764628235186294)	(75, 35.79133158630198)	(80, 35.812147719899414)	(85, 35.82134056395343)	(90, 35.75789280702007)	(95, 35.68828101065354)	(100, 35.61546465096549)	(105, 35.60296785644174)	(110, 35.575534813941516)	(115, 35.5244726035421)	(120, 35.44269532454254)	(125, 35.38530719169613)	(130, 35.268086166196916)	(135, 35.10872696545931)	(140, 34.89215455610908)	(145, 34.72598176190555)	(150, 34.49720614060661)
44R_S43_R2_001	(1, 19.365989892608745)	(2, 36.032051071514346)	(3, 36.14612203793223)	(4, 36.092020374543694)	(5, 36.03062254619033)	(6, 36.12144178764208)	(7, 36.054049651850775)	(8, 36.03811787772243)	(9, 36.094582294930206)	(10, 36.149389696223736)	(15, 36.1511508956879)	(20, 36.144796619196555)	(25, 36.08260071953158)	(30, 36.06319308405239)	(35, 36.01387993055381)	(40, 35.938681463833255)	(45, 35.9343214598321)	(50, 35.93392556234244)	(55, 35.915119302913446)	(60, 35.903775613275236)	(65, 35.81458868181153)	(70, 35.74036645935156)	(75, 35.635765248055094)	(80, 35.74495990012073)	(85, 35.78841618716023)	(90, 35.7674036328909)	(95, 35.746490280332736)	(100, 35.69792735181036)	(105, 35.649961270393845)	(110, 35.59976310768314)	(115, 35.520489675165926)	(120, 35.49655296698453)	(125, 35.40792238958514)	(130, 35.43429720680034)	(135, 35.33516102269268)	(140, 35.23641147848458)	(145, 35.155337929676904)	(150, 34.937419261314915)
45R_S44_R1_001	(1, 19.773783044278748)	(2, 35.73356435026202)	(3, 35.46708406997066)	(4, 35.84462125773348)	(5, 35.9974359316567)	(6, 36.115981103337596)	(7, 36.106103472135075)	(8, 35.95235570034415)	(9, 36.1146948536595)	(10, 36.187294560432456)	(15, 36.1658524676068)	(20, 36.21943289634855)	(25, 36.11159625909858)	(30, 36.07369955931275)	(35, 36.041813188701646)	(40, 36.04751763355316)	(45, 35.956068191036856)	(50, 35.890446736771075)	(55, 35.77998533506029)	(60, 35.71687528580237)	(65, 35.773969846823206)	(70, 35.66467820689361)	(75, 35.704902522781495)	(80, 35.68936767116266)	(85, 35.750273118178185)	(90, 35.71954155237263)	(95, 35.65264997857088)	(100, 35.55521289527369)	(105, 35.476461953780685)	(110, 35.40809125383943)	(115, 35.26078271658143)	(120, 35.13497701131858)	(125, 35.003252196852884)	(130, 34.79572888474346)	(135, 34.487107542628095)	(140, 34.092955214244235)	(145, 33.71565754976397)	(150, 33.31078295695498)
45R_S44_R2_001	(1, 20.30484680634308)	(2, 35.957948959867736)	(3, 35.99428301984675)	(4, 36.09840229794253)	(5, 36.02258984069404)	(6, 36.12377422938569)	(7, 36.06581987725737)	(8, 36.02280493915284)	(9, 36.10663921815881)	(10, 36.20060019483891)	(15, 36.21319941440696)	(20, 36.21622647092653)	(25, 36.15199607997365)	(30, 36.14603211419452)	(35, 36.08771185251884)	(40, 36.094850405488664)	(45, 36.05633155435374)	(50, 36.0561675047811)	(55, 36.03126574401966)	(60, 36.01478363043147)	(65, 35.91707739332598)	(70, 35.835013788473134)	(75, 35.734709863015055)	(80, 35.84714587969942)	(85, 35.89828360363161)	(90, 35.881125545244366)	(95, 35.85060054284243)	(100, 35.825284263259704)	(105, 35.78258811430961)	(110, 35.761440396577626)	(115, 35.667933184186914)	(120, 35.625940529715876)	(125, 35.53623354436697)	(130, 35.59098233570055)	(135, 35.49383546939323)	(140, 35.40724019152104)	(145, 35.35921160270972)	(150, 35.12034960576225)
46R_S45_R1_001	(1, 20.853256776312495)	(2, 36.2222145114865)	(3, 36.1090858516844)	(4, 36.30206577864918)	(5, 36.3499810773788)	(6, 36.44384473553126)	(7, 36.42930637523749)	(8, 36.33216955139562)	(9, 36.41379357220305)	(10, 36.447139936877974)	(15, 36.435668215073584)	(20, 36.45059676634578)	(25, 36.37645135362838)	(30, 36.343599128578234)	(35, 36.317732756357806)	(40, 36.33927475927847)	(45, 36.27426790043037)	(50, 36.23444287411049)	(55, 36.208999696403154)	(60, 36.13707289546004)	(65, 36.18750731652684)	(70, 36.100363056721015)	(75, 36.15517919474301)	(80, 36.0934312833048)	(85, 36.13834047737953)	(90, 36.12010958886124)	(95, 36.082631249437824)	(100, 36.00201479621602)	(105, 35.98265643202676)	(110, 35.94542011019898)	(115, 35.851705588775744)	(120, 35.766356175359164)	(125, 35.700139396226554)	(130, 35.549722001415695)	(135, 35.35249819096031)	(140, 35.1179619400384)	(145, 34.9043699427212)	(150, 34.62600521184683)
46R_S45_R2_001	(1, 19.129916648056835)	(2, 35.95935288239135)	(3, 35.84391715063823)	(4, 35.8598190742662)	(5, 35.83033157563049)	(6, 35.91773596037663)	(7, 35.844792047582466)	(8, 35.817142221436164)	(9, 35.91471203381303)	(10, 36.001293934795925)	(15, 36.0216455697964)	(20, 36.026257765597904)	(25, 35.960593636897116)	(30, 35.969186661962205)	(35, 35.92614749811264)	(40, 35.91394681564237)	(45, 35.88447911199155)	(50, 35.88477302898342)	(55, 35.857587628576866)	(60, 35.852541166914364)	(65, 35.78710940807322)	(70, 35.69466817015309)	(75, 35.650799333121654)	(80, 35.710012787174904)	(85, 35.733551543189975)	(90, 35.71465352300602)	(95, 35.67283047340163)	(100, 35.65946661792372)	(105, 35.61830084173998)	(110, 35.58899663224796)	(115, 35.493676897393726)	(120, 35.46297275288834)	(125, 35.364762907423724)	(130, 35.404996606701445)	(135, 35.310837322509215)	(140, 35.22981781941829)	(145, 35.18747830552789)	(150, 34.93751078635792)
