Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
28R_S27_R2 - polya	(1, 7.966581782737772e-05)	(2, 0.0004779949069642663)	(3, 0.000557660724791644)	(4, 0.0007169923604463995)	(5, 0.0007966581782737771)	(6, 0.0009958227228422213)	(7, 0.001155154358496977)	(8, 0.0013144859941517323)	(9, 0.0014738176298064877)	(10, 0.002342175044124905)	(15, 0.003823959255714131)	(20, 0.005488974848306324)	(25, 0.007209756513377684)	(30, 0.009097836395886535)	(35, 0.012324302017895333)	(40, 0.01812397355572843)	(45, 0.027604205877186382)	(50, 0.040701266328007274)	(55, 0.06303159506502125)	(60, 0.0881422608442107)	(65, 0.11549153610434945)	(70, 0.14173345649668773)	(75, 0.15393029320605925)	(80, 0.16122768211904703)	(85, 0.16795944372546046)	(90, 0.17116200960212102)	(95, 0.1735838504640733)	(100, 0.17693778139460592)	(105, 0.18101667126736767)	(110, 0.1846175662331651)	(115, 0.1883060935985727)	(120, 0.19174765692871543)	(125, 0.19472715851545935)	(130, 0.19754732846654852)	(135, 0.20013646754593828)	(140, 0.201634184921093)
28R_S27_R2 - polyg	(1, 0.08062180764130625)	(2, 0.2767590511323102)	(3, 0.3071117277245411)	(4, 0.3121306742476659)	(5, 0.35507055005662247)	(6, 0.3671797543663839)	(7, 0.3885700264530348)	(8, 0.4178472145045961)	(9, 0.45094836181187153)	(10, 0.508841511627027)	(15, 0.5778719427744498)	(20, 0.610216264812365)	(25, 0.6279578424425221)	(30, 0.6515867240101224)	(35, 0.6809356112977284)	(40, 0.6885436969002429)	(45, 0.6954825896330075)	(50, 0.7023179168025964)	(55, 0.7100295679682866)	(60, 0.7163231675766495)	(65, 0.7227760988206671)	(70, 0.7300973874790031)	(75, 0.7413621341197942)	(80, 0.7538298346097789)	(85, 0.7659629386648885)	(90, 0.7837602823675247)	(95, 0.8059073797235357)	(100, 0.8376701412913112)	(105, 0.8866088531826695)	(110, 0.9795788625872192)	(115, 1.1958635914067668)	(120, 1.31197652089017)	(125, 1.4241937918818142)	(130, 1.5586059597201658)	(135, 1.7107039391161956)	(140, 1.8522302644865318)
29R_S28_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0008695907379890497)	(3, 0.001086988422486312)	(4, 0.001086988422486312)	(5, 0.001086988422486312)	(6, 0.001086988422486312)	(7, 0.001086988422486312)	(8, 0.001086988422486312)	(9, 0.001086988422486312)	(10, 0.001086988422486312)	(15, 0.001173947496285217)	(20, 0.001239166801634396)	(25, 0.0017826610128775517)	(30, 0.0048044888273895)	(35, 0.011652515889053267)	(40, 0.021739768449726242)	(45, 0.028739973890538097)	(50, 0.03513146581475761)	(55, 0.03910984344105751)	(60, 0.042479507550765086)	(65, 0.04417520948984373)	(70, 0.0460665693449699)	(75, 0.04911013692793158)	(80, 0.05321895316492984)	(85, 0.05804518176076906)	(90, 0.0651106065069301)	(95, 0.07126296097820263)	(100, 0.07974147067359585)	(105, 0.08874173481178252)	(110, 0.09778547848686864)	(115, 0.10917711715452519)	(120, 0.12132964771792216)	(125, 0.13217779217433553)	(130, 0.14139545399701947)	(135, 0.15926554366269446)	(140, 0.17880959549899833)
29R_S28_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.05347983038632655)	(4, 0.06848027061663767)	(5, 0.4803401838967013)	(6, 0.490449176225824)	(7, 0.5093627747770858)	(8, 0.5404506436601944)	(9, 0.5651252808506336)	(10, 0.6397361661700941)	(15, 0.7980234202525509)	(20, 0.8497205896259998)	(25, 0.8833737511861761)	(30, 0.9131354941938513)	(35, 0.9244184340192593)	(40, 0.9273967822968718)	(45, 0.929288142151998)	(50, 0.9315925576076689)	(55, 0.9335491367681443)	(60, 0.9345491661168317)	(65, 0.9355926750024185)	(70, 0.9378318711527405)	(75, 0.9403754240613583)	(80, 0.9431798541913731)	(85, 0.9455929684892925)	(90, 0.9488539337567516)	(95, 0.9536149430472417)	(100, 0.9665935848117282)	(105, 0.9920073741294582)	(110, 1.0397696454135066)	(115, 1.1158370952190988)	(120, 1.203491841608395)	(125, 1.3038643525407811)	(130, 1.3959540116938214)	(135, 1.4778259796754905)	(140, 1.5189576215823726)
29R_S28_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00032609652674589365)	(3, 0.00032609652674589365)	(4, 0.00032609652674589365)	(5, 0.00032609652674589365)	(6, 0.00032609652674589365)	(7, 0.00032609652674589365)	(8, 0.00032609652674589365)	(9, 0.00032609652674589365)	(10, 0.00032609652674589365)	(15, 0.00032609652674589365)	(20, 0.00032609652674589365)	(25, 0.001173947496285217)	(30, 0.004152295773897713)	(35, 0.007826316641901447)	(40, 0.011261200056958194)	(45, 0.014152589260771783)	(50, 0.016804841011638382)	(55, 0.01945709276250499)	(60, 0.021870207060424602)	(65, 0.023218072704307625)	(70, 0.0253485700123808)	(75, 0.028196479679294933)	(80, 0.031044389346209074)	(85, 0.03595757701584721)	(90, 0.0410881623699826)	(95, 0.047588353136450746)	(100, 0.057327769401928096)	(105, 0.06741502196260107)	(110, 0.07824142665056474)	(115, 0.09108962980435295)	(120, 0.10378565457899307)	(125, 0.11826434036651076)	(130, 0.13017773347696077)	(135, 0.15156966563149138)	(140, 0.17130937538384278)
29R_S28_R2 - polya	(1, 0.00021739768449726242)	(2, 0.00043479536899452485)	(3, 0.00043479536899452485)	(4, 0.0007608918957404184)	(5, 0.0009782895802376808)	(6, 0.0011956872647349434)	(7, 0.0011956872647349434)	(8, 0.0013043861069835746)	(9, 0.001521783791480837)	(10, 0.0030000880460622215)	(15, 0.0058697374814260855)	(20, 0.00839155062159433)	(25, 0.010848144456413394)	(30, 0.015761332126051526)	(35, 0.024718116727338736)	(40, 0.042262109866267814)	(45, 0.06530626442297763)	(50, 0.10108992329122704)	(55, 0.1593090231995939)	(60, 0.22396309456907973)	(65, 0.27698638981796203)	(70, 0.32068332440191183)	(75, 0.3439883561800184)	(80, 0.35814094544079006)	(85, 0.3707282713731816)	(90, 0.376728447465306)	(95, 0.3834242961478217)	(100, 0.3903375425148347)	(105, 0.39742470702944543)	(110, 0.4052510236713469)	(115, 0.4152295773897713)	(120, 0.42186020676693775)	(125, 0.42872997359705123)	(130, 0.4342083952463822)	(135, 0.4404694485599034)	(140, 0.44316517984766945)
29R_S28_R2 - polyg	(1, 0.14543905092866855)	(2, 0.3057698432453996)	(3, 0.3508798627785815)	(4, 0.35914097478947754)	(5, 0.4214254113979432)	(6, 0.4315344037270659)	(7, 0.4538176663880353)	(8, 0.492514454228548)	(9, 0.5266458906946182)	(10, 0.6013654748563273)	(15, 0.6876071362963914)	(20, 0.7235212337753391)	(25, 0.7484567481871751)	(30, 0.7820229506735524)	(35, 0.8315896227389281)	(40, 0.8406116266455645)	(45, 0.8493510135623545)	(50, 0.8602861170925669)	(55, 0.8707864252537846)	(60, 0.8804823619823626)	(65, 0.8881565002451159)	(70, 0.9000916331240155)	(75, 0.915157292659676)	(80, 0.9311577622386743)	(85, 0.9477669453342653)	(90, 0.9745720798327777)	(95, 1.0103992182379264)	(100, 1.04826989487735)	(105, 1.1100760565799215)	(110, 1.222557618538805)	(115, 1.451803476841168)	(120, 1.6313087449305577)	(125, 1.8412062093126647)	(130, 2.09010481829358)	(135, 2.3659607401521567)	(140, 2.576379958977057)
2R_S8_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.000266084709841276)	(3, 0.000266084709841276)	(4, 0.000266084709841276)	(5, 0.000266084709841276)	(6, 0.000266084709841276)	(7, 0.000266084709841276)	(8, 0.000266084709841276)	(9, 0.000266084709841276)	(10, 0.000266084709841276)	(15, 0.00029269318082540365)	(20, 0.0003104321614814887)	(25, 0.00047895247771429677)	(30, 0.001445726923470933)	(35, 0.003716316447449822)	(40, 0.008106714159830875)	(45, 0.011344078129566403)	(50, 0.016310992713270224)	(55, 0.019468531270053362)	(60, 0.02130451576795817)	(65, 0.02271476473011693)	(70, 0.024098405221291565)	(75, 0.02544656775115403)	(80, 0.027406725113651432)	(85, 0.029801487502222918)	(90, 0.03253329052326002)	(95, 0.035717437551027284)	(100, 0.04056017927013851)	(105, 0.04634308696402224)	(110, 0.05225016752249857)	(115, 0.05907967507509132)	(120, 0.06649456898933488)	(125, 0.07539953727868959)	(130, 0.08397633442590671)	(135, 0.10499702650336754)	(140, 0.12896238936973844)
2R_S8_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.03964662176635013)	(4, 0.049314366223916495)	(5, 0.13273192275915652)	(6, 0.14288748918476524)	(7, 0.15175697951280775)	(8, 0.17366462062307284)	(9, 0.1760593830116443)	(10, 0.19339923660296748)	(15, 0.23397715485376205)	(20, 0.24724591238451366)	(25, 0.25179596092279954)	(30, 0.2575966075973393)	(35, 0.2637431643946728)	(40, 0.26577427767979456)	(45, 0.2663241860801332)	(50, 0.26670557416423907)	(55, 0.26733530797753)	(60, 0.26779652147458827)	(65, 0.26864799254608035)	(70, 0.2695615500498687)	(75, 0.27090084308940315)	(80, 0.2723731784838582)	(85, 0.27458168157554075)	(90, 0.276089494931308)	(95, 0.278173825158398)	(100, 0.28282143809029237)	(105, 0.29037824384978456)	(110, 0.3061748061240283)	(115, 0.329262089447923)	(120, 0.35991504802163804)	(125, 0.400998527221131)	(130, 0.44193122508504734)	(135, 0.4814359350061488)	(140, 0.5017914153090064)
2R_S8_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 8.869490328042534e-05)	(3, 8.869490328042534e-05)	(4, 8.869490328042534e-05)	(5, 8.869490328042534e-05)	(6, 8.869490328042534e-05)	(7, 8.869490328042534e-05)	(8, 8.869490328042534e-05)	(9, 8.869490328042534e-05)	(10, 8.869490328042534e-05)	(15, 8.869490328042534e-05)	(20, 8.869490328042534e-05)	(25, 0.00020399827754497826)	(30, 0.0008958185231322961)	(35, 0.001658594691343954)	(40, 0.002421370859555612)	(45, 0.0030688436535027167)	(50, 0.004017879118603268)	(55, 0.004718568854518627)	(60, 0.005454736551746159)	(65, 0.0060046449520847955)	(70, 0.006625509275047773)	(75, 0.007237504107682709)	(80, 0.008443754792296494)	(85, 0.010439390116106062)	(90, 0.012647893207788655)	(95, 0.015805431764571796)	(100, 0.020071656612360256)	(105, 0.026049693093460925)	(110, 0.031956773651937255)	(115, 0.03783724573942945)	(120, 0.044675622782350245)	(125, 0.05274685898086895)	(130, 0.06033027321134532)	(135, 0.10536954509714531)	(140, 0.18523930550116832)
2R_S8_R2 - polya	(1, 4.434745164021267e-05)	(2, 0.000266084709841276)	(3, 0.00035477961312170136)	(4, 0.00035477961312170136)	(5, 0.000532169419682552)	(6, 0.0009756439360846788)	(7, 0.0012860760975661675)	(8, 0.0015078133557672308)	(9, 0.0018625929688889323)	(10, 0.0029712792598942488)	(15, 0.005578909416338753)	(20, 0.008372798869672153)	(25, 0.011069123929397082)	(30, 0.0133663219243601)	(35, 0.015947343609820478)	(40, 0.019504009231365534)	(45, 0.02550865418345033)	(50, 0.03657777811284742)	(55, 0.052826684393821335)	(60, 0.06979401939136669)	(65, 0.08461493772952579)	(70, 0.09734265635026682)	(75, 0.10664675170438345)	(80, 0.1134762592569762)	(85, 0.11935673134446838)	(90, 0.12317948167585473)	(95, 0.12602658807115635)	(100, 0.12919299611826757)	(105, 0.13248357702997132)	(110, 0.13643050022595027)	(115, 0.14041290138324136)	(120, 0.14361478739166472)	(125, 0.1465683276709029)	(130, 0.14944204253718865)	(135, 0.1525729726229877)	(140, 0.15379696228825754)
2R_S8_R2 - polyg	(1, 0.1808932552404275)	(2, 0.29034276588847235)	(3, 0.3160199403881555)	(4, 0.32178510910138314)	(5, 0.3409875556615952)	(6, 0.347196198891225)	(7, 0.35877088376932054)	(8, 0.36999078903429433)	(9, 0.37571161029588174)	(10, 0.3956590940436494)	(15, 0.4175667351539145)	(20, 0.4338333804155445)	(25, 0.4429334774921161)	(30, 0.4585260414888149)	(35, 0.48360896013651916)	(40, 0.49035864227615955)	(45, 0.49522799246625493)	(50, 0.5031307083485408)	(55, 0.513809574703504)	(60, 0.5213486414823402)	(65, 0.5289675336741287)	(70, 0.5364267750400125)	(75, 0.5515758645203092)	(80, 0.5634077646179179)	(85, 0.5756920087222568)	(90, 0.5960297500444584)	(95, 0.6124915240933053)	(100, 0.631809274027782)	(105, 0.6661253321069784)	(110, 0.7065790774931805)	(115, 0.8042232965146008)	(120, 0.8916055152264757)	(125, 0.990074596848404)	(130, 1.0985307245797082)	(135, 1.1950485183294668)	(140, 1.2525494241261668)
30R_S29_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0012030350856589624)	(3, 0.0012603224706903417)	(4, 0.0012603224706903417)	(5, 0.0012603224706903417)	(6, 0.0012603224706903417)	(7, 0.0012603224706903417)	(8, 0.0012603224706903417)	(9, 0.0012603224706903417)	(10, 0.0012603224706903417)	(15, 0.0012603224706903417)	(20, 0.0012603224706903417)	(25, 0.001638419211897444)	(30, 0.003231008515769784)	(35, 0.00805460633541191)	(40, 0.013794802315556104)	(45, 0.01979852026684464)	(50, 0.02380863721904118)	(55, 0.026833411148698)	(60, 0.029617578061223025)	(65, 0.03084352810089454)	(70, 0.032321542634704124)	(75, 0.034555750650927905)	(80, 0.0371222255003337)	(85, 0.04144169433169968)	(90, 0.04664338889254892)	(95, 0.051352411942128286)	(100, 0.05941847575454647)	(105, 0.06853862745154202)	(110, 0.07717756511427401)	(115, 0.08499156443255412)	(120, 0.09438669557770031)	(125, 0.10495048937748663)	(130, 0.11372691676429392)	(135, 0.13161203837109048)	(140, 0.15238444418346858)
30R_S29_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.03213822300260371)	(4, 0.04542889632988368)	(5, 0.31989275801522127)	(6, 0.33283970703231297)	(7, 0.3478490019105343)	(8, 0.37374289994471765)	(9, 0.38611697511149556)	(10, 0.4208102154864988)	(15, 0.49668162822205736)	(20, 0.519596582234609)	(25, 0.5329789153779392)	(30, 0.5468310050785267)	(35, 0.5503828229504723)	(40, 0.5512306762489365)	(45, 0.5519639547773383)	(50, 0.5525368286276521)	(55, 0.5529607552768843)	(60, 0.5533732244491102)	(65, 0.5538315235293612)	(70, 0.5545877170117753)	(75, 0.5558251245284532)	(80, 0.5576354058954448)	(85, 0.559720666710587)	(90, 0.5625964934391623)	(95, 0.566904504793522)	(100, 0.5756809321803292)	(105, 0.5940243528673769)	(110, 0.6255782445426604)	(115, 0.667638642632699)	(120, 0.712494665112269)	(125, 0.7603983764755082)	(130, 0.8119913954347682)	(135, 0.8543153154959512)	(140, 0.8736326217285323)
30R_S29_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00034372431018827497)	(3, 0.00034372431018827497)	(4, 0.00034372431018827497)	(5, 0.00034372431018827497)	(6, 0.00034372431018827497)	(7, 0.00034372431018827497)	(8, 0.00034372431018827497)	(9, 0.00034372431018827497)	(10, 0.00034372431018827497)	(15, 0.0003551817871945508)	(20, 0.00040101169521965414)	(25, 0.0008593107754706874)	(30, 0.0029101991595940615)	(35, 0.00502983240575509)	(40, 0.0074702750080918425)	(45, 0.00887954467986377)	(50, 0.009956547518453698)	(55, 0.011090837742075007)	(60, 0.012408447597796728)	(65, 0.013943749516637688)	(70, 0.015433221527453547)	(75, 0.01691123606126313)	(80, 0.018985039399399058)	(85, 0.022112930622112358)	(90, 0.027348997613980415)	(95, 0.03265380946788612)	(100, 0.04098339525144866)	(105, 0.050000429655387736)	(110, 0.05865082479512599)	(115, 0.06787409378517803)	(120, 0.07764732167153132)	(125, 0.08768407152902895)	(130, 0.0958647101115099)	(135, 0.11032404609343001)	(140, 0.12414176336299865)
30R_S29_R2 - polya	(1, 5.7287385031379164e-05)	(2, 0.0004582990802510333)	(3, 0.0005155864652824125)	(4, 0.0006301612353451708)	(5, 0.0008020233904393083)	(6, 0.0009738855455334459)	(7, 0.0012030350856589624)	(8, 0.0013176098557217209)	(9, 0.001718621550941375)	(10, 0.0025435598953932347)	(15, 0.004388213693403644)	(20, 0.006507846939564672)	(25, 0.008810799817826117)	(30, 0.011594966730351142)	(35, 0.016979980923300785)	(40, 0.027589604631112208)	(45, 0.04131566208463065)	(50, 0.06104543748943765)	(55, 0.08916208606283854)	(60, 0.11521638877510978)	(65, 0.142267491986927)	(70, 0.16676357782634474)	(75, 0.17908036560809124)	(80, 0.1867912476333149)	(85, 0.19382613851516828)	(90, 0.19842058679468486)	(95, 0.20259110842496927)	(100, 0.20695640716436037)	(105, 0.21150502553585188)	(110, 0.21683275234377014)	(115, 0.22200007447360054)	(120, 0.22661743770712972)	(125, 0.23090253410747685)	(130, 0.2344428945024161)	(135, 0.23785722265028628)	(140, 0.2394612694311649)
30R_S29_R2 - polyg	(1, 0.12826645508525794)	(2, 0.22943597705067356)	(3, 0.2549288633896373)	(4, 0.259569141577179)	(5, 0.294170722136132)	(6, 0.30184723173033684)	(7, 0.31691381399358953)	(8, 0.33495934027847396)	(9, 0.3505415090070091)	(10, 0.39370182488965016)	(15, 0.44066602313837483)	(20, 0.4634893173348763)	(25, 0.47449995273790735)	(30, 0.4890509485358777)	(35, 0.5092161080669232)	(40, 0.5140397058865652)	(45, 0.518347717240925)	(50, 0.5239847959280126)	(55, 0.5299083115402573)	(60, 0.5338267686764036)	(65, 0.5383983020019076)	(70, 0.543359389545625)	(75, 0.5502567907034032)	(80, 0.5584603442398967)	(85, 0.566618067868365)	(90, 0.577628703271396)	(95, 0.5909881214607138)	(100, 0.6106720669574957)	(105, 0.6532709664668291)	(110, 0.7323161003331261)	(115, 0.8949206140061927)	(120, 1.006917451742539)	(125, 1.119154896496017)	(130, 1.2439039061403485)	(135, 1.3829862195195306)	(140, 1.500585763511946)
31R_S30_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00028627784409881166)	(3, 0.00038170379213174887)	(4, 0.00038170379213174887)	(5, 0.00038170379213174887)	(6, 0.00038170379213174887)	(7, 0.00038170379213174887)	(8, 0.00038170379213174887)	(9, 0.00038170379213174887)	(10, 0.00038170379213174887)	(15, 0.00038170379213174887)	(20, 0.00038170379213174887)	(25, 0.0006393538518206794)	(30, 0.0014886447893138206)	(35, 0.0034257915343824464)	(40, 0.0062313144065508)	(45, 0.009113178037145505)	(50, 0.01156562490159199)	(55, 0.013684080947923196)	(60, 0.016136527812369683)	(65, 0.01735797994719128)	(70, 0.018312239427520652)	(75, 0.019419180424702726)	(80, 0.02091736780881984)	(85, 0.024524468644464864)	(90, 0.028952232633193152)	(95, 0.03349450775956096)	(100, 0.04011706855304681)	(105, 0.04673008675172936)	(110, 0.054030171776249046)	(115, 0.062227260712278354)	(120, 0.06998539028735615)	(125, 0.07756221056117138)	(130, 0.08428019730269015)	(135, 0.1003022139774203)	(140, 0.11789875879469394)
31R_S30_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.015268151685269956)	(4, 0.01894205068453804)	(5, 0.13359632724611212)	(6, 0.1387970414139072)	(7, 0.15105927573613961)	(8, 0.16255810247410857)	(9, 0.17138500266715526)	(10, 0.19666333630108035)	(15, 0.2480311241272104)	(20, 0.268681299281538)	(25, 0.28533312721328563)	(30, 0.29679378357204134)	(35, 0.30042951219209624)	(40, 0.30360719626159305)	(45, 0.3053344059209892)	(50, 0.30585924863517033)	(55, 0.30632683578053177)	(60, 0.3070139026063689)	(65, 0.30752920272574674)	(70, 0.30834986587883007)	(75, 0.3106591738212271)	(80, 0.3152396193268081)	(85, 0.3207075261490954)	(90, 0.32349396383165724)	(95, 0.32849428350858306)	(100, 0.3374356948392693)	(105, 0.34965021618748526)	(110, 0.3678097740981533)	(115, 0.3935556948774397)	(120, 0.4290636901404956)	(125, 0.4722439316253997)	(130, 0.516826934546388)	(135, 0.5517719167160496)	(140, 0.5661621496794166)
31R_S30_R2 - polya	(1, 4.771297401646861e-05)	(2, 0.00038170379213174887)	(3, 0.00042941676614821747)	(4, 0.0004771297401646861)	(5, 0.0006202686622140919)	(6, 0.0006202686622140919)	(7, 0.0009542594803293723)	(8, 0.0011928243504117152)	(9, 0.0016222411165599327)	(10, 0.0027005543293321236)	(15, 0.005124373409368729)	(20, 0.008101662987996371)	(25, 0.010764046938115317)	(30, 0.01320695120775851)	(35, 0.01638463527725532)	(40, 0.021279986411345)	(45, 0.02809339910089672)	(50, 0.038456657057273705)	(55, 0.05371526614774036)	(60, 0.07072017008720978)	(65, 0.08661813302949713)	(70, 0.09968194531520622)	(75, 0.10726830818382474)	(80, 0.1126217038684725)	(85, 0.11819457923359604)	(90, 0.12251737467948809)	(95, 0.12612447551513312)	(100, 0.12976974672999134)	(105, 0.13384443471099777)	(110, 0.13889246736194014)	(115, 0.1434633702727178)	(120, 0.14820603988995482)	(125, 0.15218530192292828)	(130, 0.1555061249144745)	(135, 0.15856929784633175)	(140, 0.1595998980850875)
31R_S30_R2 - polyg	(1, 0.13731793921939667)	(2, 0.3417203199059482)	(3, 0.360232953824338)	(4, 0.36366828795352374)	(5, 0.38642737655937925)	(6, 0.3920575074933226)	(7, 0.4032223434131762)	(8, 0.41538915178737573)	(9, 0.4300370348104316)	(10, 0.4613081179808251)	(15, 0.4967206872958482)	(20, 0.5133725152275955)	(25, 0.5248045438019415)	(30, 0.5370667781241739)	(35, 0.5503596126851622)	(40, 0.5563714474112371)	(45, 0.5626791025762143)	(50, 0.5689963003359948)	(55, 0.5742447274778064)	(60, 0.5789301415262236)	(65, 0.583396075894165)	(70, 0.5886349604411732)	(75, 0.5942173784011)	(80, 0.6018609968385384)	(85, 0.6087030373125)	(90, 0.6197915324739272)	(95, 0.630832314661338)	(100, 0.6441060640327196)	(105, 0.6662448839763611)	(110, 0.7043198372415029)	(115, 0.7872163582977156)	(120, 0.8460941682340378)	(125, 0.9106879924575331)	(130, 0.9951494990614858)	(135, 1.0770535902581557)	(140, 1.1339942534494094)
32R_S31_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0005007456937956774)	(3, 0.0005007456937956774)	(4, 0.0005007456937956774)	(5, 0.0005007456937956774)	(6, 0.0005007456937956774)	(7, 0.0005007456937956774)	(8, 0.0005007456937956774)	(9, 0.0005007456937956774)	(10, 0.0005007456937956774)	(15, 0.0005007456937956774)	(20, 0.0005842033094282902)	(25, 0.0011016405263504902)	(30, 0.0033716876715575612)	(35, 0.007895090438845181)	(40, 0.013286452408711975)	(45, 0.01889480417922356)	(50, 0.02533773210606128)	(55, 0.02969421964208367)	(60, 0.03381702585433475)	(65, 0.03647097803145184)	(70, 0.038073364251598005)	(75, 0.03952552676360547)	(80, 0.041545201061914706)	(85, 0.044966963302851826)	(90, 0.04913984408448248)	(95, 0.05446443996184318)	(100, 0.06162510338312137)	(105, 0.06883584137377911)	(110, 0.07711483684453432)	(115, 0.08629517456412175)	(120, 0.09619324777814964)	(125, 0.10627492774656928)	(130, 0.11495451977236101)	(135, 0.1358022321573877)	(140, 0.15998824916771892)
32R_S31_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.05007456937956774)	(4, 0.06459619449964238)	(5, 0.4394878039213395)	(6, 0.4523402767287619)	(7, 0.47787830711234147)	(8, 0.5125966752155084)	(9, 0.5398038579117402)	(10, 0.6227941108968105)	(15, 0.8024950488769527)	(20, 0.8654888571564487)	(25, 0.8969356867268173)	(30, 0.9223401849253847)	(35, 0.9313536074137069)	(40, 0.9348588272702767)	(45, 0.9369118846148389)	(50, 0.9388981758668951)	(55, 0.9401834231476374)	(60, 0.9409512332114573)	(65, 0.9415521280440122)	(70, 0.9426036940009832)	(75, 0.9443229208830151)	(80, 0.9459920731956671)	(85, 0.9476445339851928)	(90, 0.9503652522548162)	(95, 0.9546883567445855)	(100, 0.966455880548784)	(105, 0.9919104533167309)	(110, 1.0331718984854947)	(115, 1.0967999846437988)	(120, 1.1870343586657799)	(125, 1.2907888664202443)	(130, 1.3981487431700372)	(135, 1.485395334552371)	(140, 1.5244368071453072)
32R_S31_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0001669152312652258)	(3, 0.0001669152312652258)	(4, 0.0001669152312652258)	(5, 0.0001669152312652258)	(6, 0.0001669152312652258)	(7, 0.0001669152312652258)	(8, 0.0001669152312652258)	(9, 0.0001669152312652258)	(10, 0.0001669152312652258)	(15, 0.0001669152312652258)	(20, 0.0001669152312652258)	(25, 0.0006676609250609031)	(30, 0.0029710911165210193)	(35, 0.005357978923613749)	(40, 0.00807869719323693)	(45, 0.010749340893480541)	(50, 0.01398749638002592)	(55, 0.016524607895257355)	(60, 0.01872788894795834)	(65, 0.0212149258938102)	(70, 0.02341820694651118)	(75, 0.02460330508849428)	(80, 0.02620569130864045)	(85, 0.028776185870124926)	(90, 0.03303252426738818)	(95, 0.038774408222911956)	(100, 0.04541763442726794)	(105, 0.052878745264823536)	(110, 0.06229276430818227)	(115, 0.0719237731521858)	(120, 0.08158816504244237)	(125, 0.09098549256267459)	(130, 0.0997151591578459)	(135, 0.12221533233239831)	(140, 0.147469606822827)
32R_S31_R2 - polya	(1, 0.0003338304625304516)	(2, 0.0003338304625304516)	(3, 0.0005007456937956774)	(4, 0.0007511185406935161)	(5, 0.0010849490032239677)	(6, 0.0015022370813870321)	(7, 0.001669152312652258)	(8, 0.0018360675439174838)	(9, 0.0022533556220805484)	(10, 0.0035552944259493098)	(15, 0.005791958524903334)	(20, 0.008495985271399994)	(25, 0.010849490032239678)	(30, 0.0136035913481159)	(35, 0.017843238222252637)	(40, 0.02355173913152336)	(45, 0.03541941207448092)	(50, 0.05436429082308404)	(55, 0.08400843589578816)	(60, 0.11588924506744627)	(65, 0.15012355899994406)	(70, 0.1784323822225264)	(75, 0.1944729359471146)	(80, 0.20784284597145913)	(85, 0.2198106680531758)	(90, 0.22637043664189926)	(95, 0.23141127662610902)	(100, 0.2364187335640658)	(105, 0.2417767124876796)	(110, 0.24790250147511336)	(115, 0.25432873787882454)	(120, 0.2596867168024383)	(125, 0.26512815334168466)	(130, 0.2710870270978532)	(135, 0.2763782399289609)	(140, 0.27791386005660096)
32R_S31_R2 - polyg	(1, 0.12118045789855393)	(2, 0.30637290698732195)	(3, 0.3415920207842846)	(4, 0.34768442672546535)	(5, 0.40610475766829435)	(6, 0.4185399423975537)	(7, 0.44366068470297015)	(8, 0.48155044220017645)	(9, 0.5196905725442805)	(10, 0.5993925954734258)	(15, 0.6940836061701885)	(20, 0.7341098786275895)	(25, 0.7560926145852198)	(30, 0.7879400407106247)	(35, 0.8376974711507886)	(40, 0.8460599242371766)	(45, 0.855657550034927)	(50, 0.8658560706652322)	(55, 0.8759544421567785)	(60, 0.8850847053069864)	(65, 0.893347009254615)	(70, 0.9024772724048228)	(75, 0.9169321314323915)	(80, 0.937679694678659)	(85, 0.9622162336746471)	(90, 0.9899742366340541)	(95, 1.0317698105428668)	(100, 1.0695093443319341)	(105, 1.1186992629857964)	(110, 1.2049777460267916)	(115, 1.3853129618857414)	(120, 1.516124428628299)	(125, 1.6716727326443628)	(130, 1.8619227132404674)	(135, 2.0739551315166835)	(140, 2.2368310141852907)
