Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
3R_S2_R1 - nextera_transposase_sequence	(1, 0.00019303958647950737)	(2, 0.0014849198959962105)	(3, 0.0014997690949561727)	(4, 0.0014997690949561727)	(5, 0.0014997690949561727)	(6, 0.0014997690949561727)	(7, 0.0015146182939161346)	(8, 0.0015146182939161346)	(9, 0.0015146182939161346)	(10, 0.0015146182939161346)	(15, 0.0015146182939161346)	(20, 0.001517588133708127)	(25, 0.0015918341285079377)	(30, 0.0019541545831310127)	(35, 0.0029282620349045272)	(40, 0.00431814705755698)	(45, 0.005835735191265107)	(50, 0.007742372337724242)	(55, 0.009292628709144286)	(60, 0.010807247003060419)	(65, 0.011897178206721638)	(70, 0.013379128262925857)	(75, 0.015196670215625218)	(80, 0.01756660236963517)	(85, 0.021290781468793662)	(90, 0.025573290448846736)	(95, 0.031337749485104024)	(100, 0.03850991258276572)	(105, 0.04838166005134853)	(110, 0.060195682743894384)	(115, 0.07263634163255064)	(120, 0.08669259336805077)	(125, 0.10283664247732158)	(130, 0.11968157377750255)	(135, 0.16968179651548698)	(140, 0.22869251318237638)
3R_S2_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.00882042418221749)	(4, 0.010112304491734194)	(5, 0.024293289498498002)	(6, 0.02518424143609573)	(7, 0.026164288567453228)	(8, 0.028124382830168226)	(9, 0.028985636369846027)	(10, 0.033146381918427406)	(15, 0.04311613410014596)	(20, 0.0469828655093201)	(25, 0.049700268918993165)	(30, 0.0523493660134504)	(35, 0.053047278364568615)	(40, 0.05343038769773565)	(45, 0.05379270815235872)	(50, 0.054196606364069685)	(55, 0.055072709102707465)	(60, 0.05620124822366457)	(65, 0.057151596957102146)	(70, 0.05822073928221942)	(75, 0.05962250366403984)	(80, 0.06031744617536607)	(85, 0.06110742356003605)	(90, 0.0621468674872334)	(95, 0.06389313328492494)	(100, 0.06640264790915854)	(105, 0.07038520307022038)	(110, 0.07618530018398158)	(115, 0.08558484312563759)	(120, 0.09888972539376363)	(125, 0.115603983743097)	(130, 0.13301912428334056)	(135, 0.14896716396633983)	(140, 0.15731241378183855)
3R_S2_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 5.939679583984842e-05)	(3, 5.939679583984842e-05)	(4, 5.939679583984842e-05)	(5, 5.939679583984842e-05)	(6, 5.939679583984842e-05)	(7, 5.939679583984842e-05)	(8, 5.939679583984842e-05)	(9, 5.939679583984842e-05)	(10, 5.939679583984842e-05)	(15, 5.939679583984842e-05)	(20, 6.236663563184084e-05)	(25, 0.00019006974668751495)	(30, 0.0005612997206865675)	(35, 0.0011255692811651275)	(40, 0.0016363817253878241)	(45, 0.0019660339422989826)	(50, 0.0026283082159132927)	(55, 0.0032014872957678298)	(60, 0.0036380537451907156)	(65, 0.004169655067957358)	(70, 0.0047636230263558435)	(75, 0.00543480681934613)	(80, 0.006468311066959493)	(85, 0.007843346890651984)	(90, 0.009696526920855254)	(95, 0.011793233814001903)	(100, 0.015181821016665254)	(105, 0.019877137727805274)	(110, 0.026095982252237398)	(115, 0.03272169482817249)	(120, 0.03993840552271408)	(125, 0.05021999088259184)	(130, 0.06061146031477331)	(135, 0.12533911858124813)	(140, 0.22588601457894353)
3R_S2_R2 - polya	(1, 7.424599479981053e-05)	(2, 0.00019303958647950737)	(3, 0.0003266823771191663)	(4, 0.0005197219635986736)	(5, 0.0007573091469580673)	(6, 0.0011879359167969684)	(7, 0.0016928086814356799)	(8, 0.0020640386554347328)	(9, 0.0028064986034328377)	(10, 0.005615967046657668)	(15, 0.010403348791349451)	(20, 0.016378666452838204)	(25, 0.022300526998071092)	(30, 0.028647074633558887)	(35, 0.03469069861026347)	(40, 0.039864159527914264)	(45, 0.04589293430565888)	(50, 0.053347232183559856)	(55, 0.06282399095980767)	(60, 0.0728056225006942)	(65, 0.0819378798610709)	(70, 0.08956145860711544)	(75, 0.09728898174587972)	(80, 0.10308610901984894)	(85, 0.10820908266103584)	(90, 0.11317465479324718)	(95, 0.11797094605731492)	(100, 0.12357800358459663)	(105, 0.1291910007914623)	(110, 0.13511880101627916)	(115, 0.1413020074632074)	(120, 0.1480851215481181)	(125, 0.15490684355032466)	(130, 0.1615711640435557)	(135, 0.16857107643328179)	(140, 0.17259223951163954)
3R_S2_R2 - polyg	(1, 0.43156226937337866)	(2, 1.2490403705172124)	(3, 1.26571602094925)	(4, 1.2695916618778)	(5, 1.2818719494176887)	(6, 1.288034366986073)	(7, 1.2967953943724506)	(8, 1.307991690388262)	(9, 1.3215490090387074)	(10, 1.3585502430071412)	(15, 1.3962048417298127)	(20, 1.4162096825686739)	(25, 1.4363689550767185)	(30, 1.456041173858876)	(35, 1.4772161315757821)	(40, 1.4931701109383655)	(45, 1.5072827896299135)	(50, 1.5213954683214612)	(55, 1.5360842959326557)	(60, 1.548599200816112)	(65, 1.5614615769552311)	(70, 1.5733943932394567)	(75, 1.5871803895538856)	(80, 1.6029532086891574)	(85, 1.6177162822951516)	(90, 1.634385993047605)	(95, 1.6509487895675465)	(100, 1.6695637453837553)	(105, 1.6908485871729648)	(110, 1.7142093469767772)	(115, 1.7512224603043787)	(120, 1.7853459195143717)	(125, 1.8250615870526865)	(130, 1.8720919699986784)	(135, 1.9188966451204792)	(140, 1.9445323022049577)
4R_S3_R1 - nextera_transposase_sequence	(1, 0.0004887184239026316)	(2, 0.004105234760782106)	(3, 0.004202978445562632)	(4, 0.004202978445562632)	(5, 0.004202978445562632)	(6, 0.004202978445562632)	(7, 0.004202978445562632)	(8, 0.004202978445562632)	(9, 0.004202978445562632)	(10, 0.004202978445562632)	(15, 0.004202978445562632)	(20, 0.004212752814040685)	(25, 0.0044180145520797895)	(30, 0.005463871979231422)	(35, 0.009060839579154791)	(40, 0.014319449820347108)	(45, 0.021014892227813158)	(50, 0.028101309374401324)	(55, 0.03446442325361358)	(60, 0.03996739270675721)	(65, 0.04461021773383221)	(70, 0.04895981170656564)	(75, 0.05312369267821606)	(80, 0.059310867924823374)	(85, 0.06712058833878744)	(90, 0.08025733957329018)	(95, 0.09429333270777375)	(100, 0.11276688913129322)	(105, 0.13503290052429712)	(110, 0.16345676405847417)	(115, 0.1958294724577845)	(120, 0.2340668019439264)	(125, 0.2746988517071912)	(130, 0.3149692498367681)	(135, 0.41637832279656406)	(140, 0.5287933346626474)
4R_S3_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.04369142709689527)	(4, 0.05014251029241001)	(5, 0.13952911002420135)	(6, 0.14412306320888607)	(7, 0.14930347850225398)	(8, 0.1562921519640616)	(9, 0.16049513040962424)	(10, 0.18186189990264728)	(15, 0.2297367567081491)	(20, 0.24615769575127752)	(25, 0.2581997177162384)	(30, 0.2704470014192383)	(35, 0.27257781374745377)	(40, 0.2735650249637371)	(45, 0.2742003589148105)	(50, 0.27509960081479135)	(55, 0.2762529762952016)	(60, 0.2772206387745288)	(65, 0.27809055756907547)	(70, 0.2812281298505303)	(75, 0.2848348718189318)	(80, 0.28663335561889347)	(85, 0.2883731932079868)	(90, 0.28981002537426054)	(95, 0.29220474565138344)	(100, 0.2972580941545367)	(105, 0.3060843488902182)	(110, 0.3241180587322253)	(115, 0.35193591142076314)	(120, 0.39371156229596005)	(125, 0.4499141810447627)	(130, 0.507534083222883)	(135, 0.5558878840838093)	(140, 0.5783982546887646)
4R_S3_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0006353339510734212)	(3, 0.0006353339510734212)	(4, 0.0006353339510734212)	(5, 0.0006353339510734212)	(6, 0.0006353339510734212)	(7, 0.0006353339510734212)	(8, 0.0006353339510734212)	(9, 0.0006353339510734212)	(10, 0.0006353339510734212)	(15, 0.0006353339510734212)	(20, 0.0006353339510734212)	(25, 0.0010263086901955265)	(30, 0.002238330381474053)	(35, 0.004251850287952896)	(40, 0.007008222198763738)	(45, 0.00939316810740858)	(50, 0.011778114016053423)	(55, 0.014319449820347108)	(60, 0.016049513040962426)	(65, 0.01778935063005579)	(70, 0.019714901220232162)	(75, 0.022285560129960004)	(80, 0.02530583998967827)	(85, 0.029909567542841055)	(90, 0.037279441375292745)	(95, 0.045118484894690954)	(100, 0.05671088590966137)	(105, 0.0719784494723796)	(110, 0.08930840478396691)	(115, 0.10833910021073538)	(120, 0.12871865848747513)	(125, 0.15368239558042154)	(130, 0.17692584382123072)	(135, 0.2414562245133342)	(140, 0.3180090784334424)
4R_S3_R2 - polya	(1, 9.774368478052633e-05)	(2, 0.0003909747391221053)	(3, 0.001466155271707895)	(4, 0.003323285282537895)	(5, 0.006206723983563422)	(6, 0.010311958744345527)	(7, 0.015541245880103687)	(8, 0.01852242826590974)	(9, 0.024826895934253686)	(10, 0.043007221303431584)	(15, 0.07828291714072354)	(20, 0.12004879364744243)	(25, 0.16517705291061144)	(30, 0.2120940216052641)	(35, 0.2585515949814482)	(40, 0.30022950217186467)	(45, 0.3415555320970712)	(50, 0.39032963080255384)	(55, 0.44988485793932853)	(60, 0.5089709153891567)	(65, 0.5639224149727686)	(70, 0.6125010263086903)	(75, 0.6583623632077131)	(80, 0.6909501077135405)	(85, 0.7200777257781374)	(90, 0.7453933401362939)	(95, 0.7702495591759817)	(100, 0.7962200562221675)	(105, 0.8229334052726853)	(110, 0.8528625215524824)	(115, 0.8830066739387968)	(120, 0.9120169995816572)	(125, 0.9459047350950656)	(130, 0.9765082827998484)	(135, 1.0049125975970692)	(140, 1.0219102243804028)
4R_S3_R2 - polyg	(1, 1.452422283996231)	(2, 2.7392667659742505)	(3, 2.791755124701393)	(4, 2.8030445202935437)	(5, 2.840187120510144)	(6, 2.8549952887543935)	(7, 2.871367355955132)	(8, 2.8928220947644574)	(9, 2.92488202337247)	(10, 3.0140633613662215)	(15, 3.0965785800579426)	(20, 3.139751965625501)	(25, 3.179973491912688)	(30, 3.2263430959725694)	(35, 3.281079559449664)	(40, 3.309738007827314)	(45, 3.3377513478854133)	(50, 3.3671330995304394)	(55, 3.3978148421830467)	(60, 3.4265123880346087)	(65, 3.4533625782438193)	(70, 3.48166914935626)	(75, 3.5182155130956994)	(80, 3.556863366057919)	(85, 3.5909954607832786)	(90, 3.630953079121558)	(95, 3.666815237067533)	(100, 3.7103307255318234)	(105, 3.765536358695865)	(110, 3.833399799038984)	(115, 3.9723228982175462)	(120, 4.098304733531167)	(125, 4.237951135977104)	(130, 4.404252241262691)	(135, 4.572938292456924)	(140, 4.670437618025499)
5R_S4_R1 - nextera_transposase_sequence	(1, 0.0004304809189332683)	(2, 0.008753112018309788)	(3, 0.008753112018309788)	(4, 0.008753112018309788)	(5, 0.008753112018309788)	(6, 0.008753112018309788)	(7, 0.008753112018309788)	(8, 0.008753112018309788)	(9, 0.008753112018309788)	(10, 0.008781810746238673)	(15, 0.008824858838132)	(20, 0.00889660565795421)	(25, 0.010116301594931805)	(30, 0.014277617144620064)	(35, 0.02710594852883146)	(40, 0.05748355204155575)	(45, 0.08602443696683146)	(50, 0.11096363153703212)	(55, 0.13971975692177446)	(60, 0.16023934739092688)	(65, 0.1696812288795299)	(70, 0.1788074243609152)	(75, 0.18862238931259373)	(80, 0.2034883303797559)	(85, 0.2253854597894948)	(90, 0.2560213518535791)	(95, 0.2872455678402055)	(100, 0.32475480524325756)	(105, 0.366554502471678)	(110, 0.4138500060984797)	(115, 0.4634844560514855)	(120, 0.5220872584822678)	(125, 0.5845500398194851)	(130, 0.6463527504143378)	(135, 0.7904203646173384)	(140, 0.9408877951484801)
5R_S4_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.12024767002202627)	(4, 0.14586128469855575)	(5, 0.6091305002905746)	(6, 0.623192876975728)	(7, 0.6484477575531464)	(8, 0.6891282043923403)	(9, 0.7113697185372259)	(10, 0.783690512918015)	(15, 0.9227788978253539)	(20, 0.9684242245962448)	(25, 1.0002080657774843)	(30, 1.0409172113446072)	(35, 1.0474748706763573)	(40, 1.0494837816313791)	(45, 1.0508182724800723)	(50, 1.0519949203251566)	(55, 1.0528128340711298)	(60, 1.0536737959089961)	(65, 1.0546782513865074)	(70, 1.0586673745686224)	(75, 1.063847494959786)	(80, 1.0677218232301853)	(85, 1.071768343868158)	(90, 1.0771063072629306)	(95, 1.0866773330272135)	(100, 1.110339434204579)	(105, 1.1602321727089446)	(110, 1.258869700600521)	(115, 1.4116330293659733)	(120, 1.5961084524928433)	(125, 1.8435488846956858)	(130, 2.1015934968682513)	(135, 2.287202519748312)	(140, 2.3672863200338643)
5R_S4_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0016501768559108617)	(3, 0.0016501768559108617)	(4, 0.0016501768559108617)	(5, 0.0016501768559108617)	(6, 0.0016501768559108617)	(7, 0.0016501768559108617)	(8, 0.0016501768559108617)	(9, 0.0016501768559108617)	(10, 0.0016501768559108617)	(15, 0.0016501768559108617)	(20, 0.0016645262198753039)	(25, 0.0025111386937773984)	(30, 0.006844646611038965)	(35, 0.014277617144620064)	(40, 0.023748197361151968)	(45, 0.030320206056866528)	(50, 0.03651913128950559)	(55, 0.042847200797824635)	(60, 0.04851519956377933)	(65, 0.05266216574950315)	(70, 0.057210914126231346)	(75, 0.062276239605679476)	(80, 0.06899174194103846)	(85, 0.08049993184052116)	(90, 0.09794875842128298)	(95, 0.11622984811198245)	(100, 0.1404085263920677)	(105, 0.16503203495505062)	(110, 0.19241062139920648)	(115, 0.22224294908128198)	(120, 0.2531801777886195)	(125, 0.2875182057555299)	(130, 0.31864197619440515)	(135, 0.3692234841690642)	(140, 0.40838289842802716)
5R_S4_R2 - polya	(1, 0.0002869872792888455)	(2, 0.0006457213783999024)	(3, 0.0012914427567998047)	(4, 0.0022241514144885526)	(5, 0.004304809189332683)	(6, 0.007102935162398927)	(7, 0.010331542054398438)	(8, 0.01241219982924257)	(9, 0.01779321131590842)	(10, 0.03178384118123964)	(15, 0.06108524239663077)	(20, 0.09440446552206574)	(25, 0.1257147776924788)	(30, 0.1586178692629449)	(35, 0.19437648426233506)	(40, 0.23596094103128878)	(45, 0.2898428027177696)	(50, 0.36932392971681527)	(55, 0.48813666334239736)	(60, 0.6104362924113389)	(65, 0.7206968051141134)	(70, 0.8025455771672922)	(75, 0.8564274388537727)	(80, 0.8896749151593856)	(85, 0.9181297039008746)	(90, 0.9436715717575819)	(95, 0.9660852782700406)	(100, 0.9916701942186412)	(105, 1.0170255203438106)	(110, 1.047819255411504)	(115, 1.0768193199836418)	(120, 1.1051162657215219)	(125, 1.1295675819169317)	(130, 1.1494558003716484)	(135, 1.1665745915812282)	(140, 1.1731322509129782)
5R_S4_R2 - polyg	(1, 1.9624190157771257)	(2, 3.1941684184848507)	(3, 3.307958874722878)	(4, 3.3332137553002963)	(5, 3.4527439571241003)	(6, 3.483164608728718)	(7, 3.5241320428472007)	(8, 3.5745700571822154)	(9, 3.633832930355362)	(10, 3.7915467896885473)	(15, 3.9444392627296794)	(20, 4.020562638561046)	(25, 4.089999210784981)	(30, 4.172737643403956)	(35, 4.279095129108402)	(40, 4.3229467853837376)	(45, 4.362838017204887)	(50, 4.405570423090997)	(55, 4.455951039970154)	(60, 4.49631580080213)	(65, 4.533781990113288)	(70, 4.581077493740091)	(75, 4.6368678208338405)	(80, 4.706304393057778)	(85, 4.7712352649968786)	(90, 4.854490274718573)	(95, 4.94372896921344)	(100, 5.055955344779343)	(105, 5.228391651540045)	(110, 5.47012103688504)	(115, 5.88293788877808)	(120, 6.282825963739157)	(125, 6.731688417910876)	(130, 7.320600664375552)	(135, 7.940521886367387)	(140, 8.274991211014571)
6R_S5_R1 - nextera_transposase_sequence	(1, 0.0002994433348405314)	(2, 0.0015533622994852569)	(3, 0.0015907927163403234)	(4, 0.0015907927163403234)	(5, 0.0015907927163403234)	(6, 0.0015907927163403234)	(7, 0.0015907927163403234)	(8, 0.0016095079247678565)	(9, 0.0016282231331953899)	(10, 0.0016319661748808965)	(15, 0.0016469383416229228)	(20, 0.001658167466679443)	(25, 0.0017592295921881225)	(30, 0.002036214676915614)	(35, 0.0032452171413342597)	(40, 0.005101765817345554)	(45, 0.0073251325785365)	(50, 0.0105366623447012)	(55, 0.013658359110413739)	(60, 0.016577931625108924)	(65, 0.01901090872068824)	(70, 0.02134282369075888)	(75, 0.023989154162412075)	(80, 0.027672307180950616)	(85, 0.03260937916413388)	(90, 0.03979227615862112)	(95, 0.04765266369818507)	(100, 0.057893625749731246)	(105, 0.06862118322039328)	(110, 0.08160953786910134)	(115, 0.0961250535254961)	(120, 0.11188700206316457)	(125, 0.1284200171880474)	(130, 0.14469476243663032)	(135, 0.18454692726221955)	(140, 0.2297666138648253)
6R_S5_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.018471910717975284)	(4, 0.0207925965629894)	(5, 0.05116737984087581)	(6, 0.05225286192967274)	(7, 0.05376879381230293)	(8, 0.05663222070171551)	(9, 0.05773641799893997)	(10, 0.06505032145241996)	(15, 0.08078232565660437)	(20, 0.0866064985192527)	(25, 0.09110189158354619)	(30, 0.09602024835830189)	(35, 0.09696723790473509)	(40, 0.09728913948968868)	(45, 0.09757735369947268)	(50, 0.09793294265959582)	(55, 0.09819121253589577)	(60, 0.09862540537141454)	(65, 0.09917563249918401)	(70, 0.1007439669654113)	(75, 0.10214386455579079)	(80, 0.1029448754764892)	(85, 0.10390683718966442)	(90, 0.10488002802789613)	(95, 0.10597299620006409)	(100, 0.10821133512799705)	(105, 0.11263935344195142)	(110, 0.12072058044096026)	(115, 0.1321780310402961)	(120, 0.15008848550544537)	(125, 0.17696352480738306)	(130, 0.20535075295026545)	(135, 0.22850520881680958)	(140, 0.24005997849996855)
6R_S5_R2 - nextera_transposase_sequence	(1, 1.8715208427533214e-05)	(2, 0.00028072812641299823)	(3, 0.00028072812641299823)	(4, 0.00028072812641299823)	(5, 0.00028072812641299823)	(6, 0.00028072812641299823)	(7, 0.00028072812641299823)	(8, 0.00028072812641299823)	(9, 0.00028072812641299823)	(10, 0.00028072812641299823)	(15, 0.00028072812641299823)	(20, 0.0002919572514695182)	(25, 0.0003743041685506643)	(30, 0.0008421843792389948)	(35, 0.0015533622994852569)	(40, 0.002309456719957599)	(45, 0.0029644890149212615)	(50, 0.0036756669351675235)	(55, 0.004450476564067399)	(60, 0.005217800109596261)	(65, 0.006015067988609175)	(70, 0.0070219462020104624)	(75, 0.008567822418124708)	(80, 0.010667668803693933)	(85, 0.013886684653229644)	(90, 0.01891358963686507)	(95, 0.02368222474420053)	(100, 0.03085389261363126)	(105, 0.037857123607214195)	(110, 0.046204106565894)	(115, 0.056018361865292424)	(120, 0.066772120627753)	(125, 0.07828945989405696)	(130, 0.08870260186313643)	(135, 0.10633232820187273)	(140, 0.12174243082110357)
6R_S5_R2 - polya	(1, 7.486083371013286e-05)	(2, 0.00026201291798546504)	(3, 0.0006363170865361293)	(4, 0.0012726341730722587)	(5, 0.0020399577186011207)	(6, 0.003293876683245846)	(7, 0.0046788021068833036)	(8, 0.005801714612535297)	(9, 0.008028824415411749)	(10, 0.01441819657257159)	(15, 0.027915604890508545)	(20, 0.04221402412914392)	(25, 0.057085128745661816)	(30, 0.07361440082885914)	(35, 0.08826092294424663)	(40, 0.10150006138588363)	(45, 0.11409539665761351)	(50, 0.1311000350348702)	(55, 0.15223699143292618)	(60, 0.1724082430761215)	(65, 0.19068551562645045)	(70, 0.20562399499330747)	(75, 0.21747072192793598)	(80, 0.22618452297179545)	(85, 0.23352462771707394)	(90, 0.24000008983300045)	(95, 0.24643812153207184)	(100, 0.253826885819262)	(105, 0.2615076073579216)	(110, 0.2698695624833435)	(115, 0.27753531185526104)	(120, 0.2845085985153599)	(125, 0.2921219453036804)	(130, 0.29797606249981284)	(135, 0.30249391381421936)	(140, 0.3045713019496756)
6R_S5_R2 - polyg	(1, 0.5187481471943657)	(2, 0.8992844801513985)	(3, 0.9182991319137723)	(4, 0.922079604016134)	(5, 0.9374073597182837)	(6, 0.9421048770335946)	(7, 0.9484119022736732)	(8, 0.9546253514716143)	(9, 0.9639829556853808)	(10, 0.9929540983312023)	(15, 1.0231567016915555)	(20, 1.0402249717774654)	(25, 1.0564697726925645)	(30, 1.0739684925723079)	(35, 1.0942071189658424)	(40, 1.106327087943513)	(45, 1.1166354247453982)	(50, 1.1293393082260077)	(55, 1.1446221474279317)	(60, 1.1574982108260743)	(65, 1.1692438756351942)	(70, 1.1822359733255876)	(75, 1.197552499902681)	(80, 1.2163837426224648)	(85, 1.2326397726626204)	(90, 1.2489257470362596)	(95, 1.2657020598707003)	(100, 1.2867042667680781)	(105, 1.3149567454102822)	(110, 1.3521925240977022)	(115, 1.418938443433657)	(120, 1.480200806700344)	(125, 1.5455355993208626)	(130, 1.6266023961455651)	(135, 1.7048656547478238)	(140, 1.7430596521067336)
7R_S6_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0009596230848167507)	(3, 0.0009596230848167507)	(4, 0.0009596230848167507)	(5, 0.0009596230848167507)	(6, 0.0009596230848167507)	(7, 0.0009596230848167507)	(8, 0.0009596230848167507)	(9, 0.0009596230848167507)	(10, 0.0009596230848167508)	(15, 0.0009596230848167508)	(20, 0.0009596230848167508)	(25, 0.0009967697848741735)	(30, 0.001454912418915719)	(35, 0.0025507400706096858)	(40, 0.00390659462270561)	(45, 0.005491520491822309)	(50, 0.008240376296071581)	(55, 0.011274023467427762)	(60, 0.01402907038835327)	(65, 0.016152623408302598)	(70, 0.01828236754492816)	(75, 0.020474022848316096)	(80, 0.024318706304259335)	(85, 0.030026915879749944)	(90, 0.03720861122418498)	(95, 0.04575235223739217)	(100, 0.05654965972074968)	(105, 0.06816419460537049)	(110, 0.08299191904495834)	(115, 0.09808586150162439)	(120, 0.11638061127990504)	(125, 0.13553592627618263)	(130, 0.155025561572977)	(135, 0.20245570642962943)	(140, 0.25470254006039433)
7R_S6_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.018944817029285528)	(4, 0.022102286534166453)	(5, 0.05584387241965865)	(6, 0.05717496250504963)	(7, 0.059001341924539576)	(8, 0.06132301067812849)	(9, 0.06305652334747487)	(10, 0.07333377703002847)	(15, 0.09796823028477589)	(20, 0.10662341139815534)	(25, 0.11358222654224585)	(30, 0.12167401603808774)	(35, 0.12307939952359356)	(40, 0.12367374672451233)	(45, 0.12409474265849645)	(50, 0.12437334290892713)	(55, 0.12449097412577563)	(60, 0.12496149899316966)	(65, 0.12545059721059237)	(70, 0.12643498476211407)	(75, 0.12753700353048428)	(80, 0.12842852433186241)	(85, 0.1294067207667079)	(90, 0.1306263707519266)	(95, 0.13239703012133042)	(100, 0.13561021967629747)	(105, 0.14196230538611673)	(110, 0.1512675537505011)	(115, 0.16489420155489895)	(120, 0.18450146806854187)	(125, 0.21465220628181653)	(130, 0.2460040211302812)	(135, 0.2747865225581075)	(140, 0.2901157274484706)
7R_S6_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00018573350028711303)	(3, 0.00018573350028711303)	(4, 0.00018573350028711303)	(5, 0.00018573350028711303)	(6, 0.00018573350028711303)	(7, 0.00018573350028711303)	(8, 0.00018573350028711303)	(9, 0.00018573350028711303)	(10, 0.00018573350028711303)	(15, 0.00018573350028711303)	(20, 0.00018573350028711303)	(25, 0.0002909824837831438)	(30, 0.0008234185179395344)	(35, 0.0019130550529572643)	(40, 0.0027240913375443246)	(45, 0.003510363155426436)	(50, 0.004624764157149115)	(55, 0.005745356275548031)	(60, 0.006797846110508337)	(65, 0.0076336468618003455)	(70, 0.008766621213551734)	(75, 0.010462987182840703)	(80, 0.013255180803823634)	(85, 0.01765706476062821)	(90, 0.023594345653139594)	(95, 0.030404573997000407)	(100, 0.03874400815989178)	(105, 0.04817307885780088)	(110, 0.06045625434345529)	(115, 0.07342045266349578)	(120, 0.08663848676726199)	(125, 0.1001722678215163)	(130, 0.11304979050808946)	(135, 0.1346939344082144)	(140, 0.15530416182340767)
7R_S6_R2 - polya	(1, 0.00021668908366829855)	(2, 0.0004952893340989681)	(3, 0.0008977119180543796)	(4, 0.0012691789186286058)	(5, 0.0021978464200641708)	(6, 0.003683714422361075)	(7, 0.005355315924945092)	(8, 0.006469716926667771)	(9, 0.009193808264212096)	(10, 0.016202152341712496)	(15, 0.030324089480209322)	(20, 0.04678626872232377)	(25, 0.06230739822965019)	(30, 0.07917819117239629)	(35, 0.09718814958357001)	(40, 0.11299407045800333)	(45, 0.12771035479741893)	(50, 0.1479305418620093)	(55, 0.17448424128639023)	(60, 0.20283955566355613)	(65, 0.22745543556827483)	(70, 0.24844951221739492)	(75, 0.26905973963258817)	(80, 0.28382555290541367)	(85, 0.29668450224195814)	(90, 0.308404286110075)	(95, 0.3192449314101661)	(100, 0.33050657264424144)	(105, 0.3427959392465721)	(110, 0.35727696115229063)	(115, 0.3711574447404142)	(120, 0.3839544829101963)	(125, 0.3967886677800358)	(130, 0.40891087423210803)	(135, 0.4208721116505981)	(140, 0.4282704960787015)
7R_S6_R2 - polyg	(1, 0.9661547129101808)	(2, 1.696582658372634)	(3, 1.7195207456580925)	(4, 1.7243807722489386)	(5, 1.7450281463641892)	(6, 1.751497863290857)	(7, 1.7595772705533466)	(8, 1.7704426803201427)	(9, 1.786539583678359)	(10, 1.8338954351348966)	(15, 1.8806569393905157)	(20, 1.9063438824802232)	(25, 1.9311826425852865)	(30, 1.9610238249647494)	(35, 1.9971861374706503)	(40, 2.0141745616302447)	(45, 2.029479002053903)	(50, 2.0456811543956155)	(55, 2.065715607959919)	(60, 2.0833107615537845)	(65, 2.099160020244952)	(70, 2.1158326974540578)	(75, 2.134814661183401)	(80, 2.160031079405715)	(85, 2.182263379390082)	(90, 2.2040994479071707)	(95, 2.2259231341909063)	(100, 2.2529659318327098)	(105, 2.2851845030158477)	(110, 2.323841835542272)	(115, 2.397813297589953)	(120, 2.461402256971584)	(125, 2.5379925613733136)	(130, 2.6371990149933366)	(135, 2.7394762624847737)	(140, 2.794608156486665)
8R_S7_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.000583878700367756)	(3, 0.000583878700367756)	(4, 0.000583878700367756)	(5, 0.000583878700367756)	(6, 0.000583878700367756)	(7, 0.000583878700367756)	(8, 0.000583878700367756)	(9, 0.000583878700367756)	(10, 0.000583878700367756)	(15, 0.0006305889963971764)	(20, 0.0006422665704045316)	(25, 0.0007590423104780827)	(30, 0.0010509816606619608)	(35, 0.0023413535884747013)	(40, 0.00457177022387953)	(45, 0.007222579523549141)	(50, 0.010206199682428373)	(55, 0.01377953732867904)	(60, 0.016517928433403817)	(65, 0.01863740811573877)	(70, 0.020622595696989144)	(75, 0.02278294688834984)	(80, 0.025930053083332044)	(85, 0.030046397920924728)	(90, 0.036072026108719964)	(95, 0.042699049357893995)	(100, 0.05088502873704994)	(105, 0.05933375353137137)	(110, 0.0698085374159689)	(115, 0.08171966290347113)	(120, 0.09384098472310573)	(125, 0.1068614797413067)	(130, 0.11946158209524287)	(135, 0.15211791780681147)	(140, 0.19016929270977814)
